Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Nuevo Sol|Nuevo Sol|Eliane Karp desafía a tres adversarios de Toledo|Eliane Karp, la esposa de origen belga del candidato Alejandro Toledo, presentó en su cuenta en Facebook fotografías suyas con su esposo trotando por la oriIla del mar con un mensaje mordaz que aludió a tres adversarios de su marido: ""Desafiamos a la japonesa, el Kuy gringo, el panzón a un trote de 15 km descalzos en la arena... ¿Quién nos sigue? ¿Y quién de ellos puede?"". (...) Más tarde añadió: ¿Qué problema hay en nombrar a cada uno por lo que es?"". Agregó que Keiko es japonesa y PPK estadounidense. Finalmente, llamo ""atributo"" al abdomen de Alan.|29/12/2015|365.01|69.66|0|4|Eliane Karp Fernenbug|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Web|América TV|americatv.com.pe|Lourdes Flores restó importancia al alza de Acuña en las encuestas|En otro momento, la ex candidata a la presidencia discrepó con el partido formado por el ex ministro de Economía Pedro Pablo Kuczynski...""No me gusta cómo PPK ha concebido su proyecto político. Prefiere las individualidades, siendo estas valiosas, pero como un grupo de individualidades. Pudo hacerlo mejor"", acotó.|06/12/2015|1554.16|52.27|0||Lourdes Flores Nano|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Radio|RPP|Ampliación de Noticias|Mesías Guevara dialoga sobre elecciones internas en Acción Popular (RPP)|Entrevista. El presidente de Acción Popular, Mesías Guevara, señaló que el mensaje dado por los candidatos que participaron en la CADE ha sido dirigido al tema macroeconómico y muy poco se habló de la microeconomía. En otro momento, indicó que su partido ha tomado decisión de ir solos en las próximas elecciones. Recalcó que la organización del proceso electoral en Acción Popular estará a cargo de la ONPE. Informó que los precandidatos de su partido son: Alfredo Barnechea, Beatriz Mejía, Jano Montoya y su persona. Mesías Guevara sostuvo que son distintos a Keiko Fujimori, Alan García, Alejandro Toledo, César Acuña y Pedro Pablo Kuczynski.|09/12/2015|5863||533||Mesias Antonio Guevara Amasifuén|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Radio|Radio San Borja|San Borja Noticias - Edición Matinal|Entrevista al decano del Colegio de Periodistas, Max Obregon (San Borja)|Entrevista. El decano del Colegio de Periodistas, Max Obregon, se refirió a los anuncios y estrategias para obtener los jales que cada agrupación política busca, poniendo de ejemplo los comentarios lanzados por Pedro Pablo Kuczynski, quien busca atraer a la vicepresidenta Marisol Espinoza. Asimismo se refirió a la alianza entre el PPC y el APRA, la cual consideró como un vínculo por conveniencia para pasar la valla electoral. .Con respecto al ascenso de César Acuña, precisó que no se le dio respeto en su debido momento, sobretodo por la victoria que tuvo ante el APRA, sin embargo ahora ha formado un “manto de protección” en la población ante las denuncias en su contra, por lo que no descarta que pueda pasar a la segunda vuelta. Comentó también su punto de vista sobre los contenidos de la televisión (el cual es el medio más influyente por naturaleza) y anunció que han implementado los mecanismos de queja, es decir que se aplique el horario de protección al menor entre otras medidas.|17/12/2015|1177||1100||Max Obregón|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Los planes de gobierno, por Felipe Ortiz de Zevallos|“El pasado no está muerto, ni siquiera es pasado” dijo William Faulkner. Un peligro en los planes de gobierno 2016-2021 de Keiko Fujimori y Pedro Pablo Kuczynski es que resulten solo versiones actualizadas y mejoradas de los que presentaron hace un lustro. Este flash-back puede incluso resultar más marcado en el caso de Alan García, quien vuelve a ser candidato presidencial después de una década. El mundo ha cambiado, el Perú es y no es el mismo país, mejor estamos en muchas cosas, algo peor en otras. Las prioridades deben realinearse. Los planes reencauchados del 2006 y 2011 ya no sirven de mucho. .|26/12/2015|5994.53||0||Felipe Ortiz de Zevallos|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|PPR no cree en la encuesta de GFK|El congresista Carlos Bruce afirmó que el candidato presidencial Pedro Pablo Kuczynski no da importancia a la encuesta de GFK, que le registra una baja de dos puntos. Cabe señalar que esta ""foto del momento""coloca al economista en segundo lugar, primero está Keiko Fujimori, con 9 por ciento y a César Acuña muy cerca a él ""Nosotros nos reunimos casi a diario y estamos evaluando esta extraña encuesta que difiere totalmente de todas las demás. Es muy extraño lo que está sucediendo con los porcentajes de esta empresa"", manifestó.|02/12/2015|1020.97|193.84|0|2|Carlos Ricardo Bruce Montes De Oca|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Televisión|Willax|Mira Quién Habla|Entrevista al congresista Gustavo Rondón (Willax)|Entrevista. El congresista de Solidaridad Nacional Gustavo Rondón comentó sobre la posibilidad de una alianza entre su partido y el de Pedro Pablo Kuczynski, Peruanos por el Kambio, de cara a los comicios presidenciales del 2016. El también presidente de la comisión de Fiscalización se refirió a la decisión de no citar a Keiko Fujimori al grupo de trabajo que preside por presuntas irregularidades en los aportes de su campaña del 2011.|10/12/2015|5352||669||Gustavo Bernardo Rondón Fudinaga|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|PPK rediseñará estrategia para llegar a los sectores C, D y E|La intención de voto por Pedro Pablo Kuczynski sufrió un bajón de cinco puntos en la última encuesta Pulso Perú, de Datum y se ubicó en 14%, en un empate técnico con César Acuña. Tras este resultado, la agrupación Peruanos por el Kambio (PPK) “rediseñará su estrategia” para recuperar espacios perdidos en el electorado. (...) Por su parte, César Acuña afirmó que toma con “tranquilidad” y “sin triunfalismos” los resultados de la encuesta, publicada por Perú21.|08/12/2015|5687.19|484.91|0|5|Juan Manuel Sheput Moore|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Radio|Radio San Borja|San Borja Noticias -Tarde |Declaraciones de la legisladora Carmen Omonte (San Borja)|Enlace telefónico. La congresista Carmen Omonte anunció que Perú Posible acordó participar sin alianzas en las próximas elecciones generales. Añadió que nadie ha criticado la elección de la plancha presidencial de Keiko Fujimori, Pedro Pablo Kuczynski y César Acuña. Omonte indicó que respeta la decisión de Daniel Mora de renunciar a Perú Posible. La legisladora recordó que durante su gestión en el Ministerio de la Mujer, denunció la pérdida de pañales. En otro momento, el periodista Rubén Trujillo informó que la presidenta del partido Somos Perú Patricia Lee le dijo que desconoce como será la conformación de la lista congresal de Alianza Para el Progreso.|21/12/2015|678.38||634||María Del Carmen Omonte Durand|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|Expreso|expreso.com.pe|EL DÚO “NANO” GUERRA – JOSÉ LUNA|El siguiente es un análisis político puro y en frío, como el que hemos hecho respecto de otros candidatos. En este contexto, entrando a los últimos días del 2015, el ciudadano vuelve a preguntarse por quién votar, a quién debería darle su apoyo si Keiko, PPK, Alan o Acuña –razonan ellos- representan lo mismo. ¿Dónde está el punto de quiebre generacional con lo ya conocido frente a los viejos rostros y el establishment anquilosado?|27/12/2015|52|305.63|0||Rafael Romero Vasquez|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Medio Impreso|La República|La República|“Hay varios candidatos presidenciales que responden a una lógica fujimorista”|Entrevista a Juan de la Puente Periodista, abogado. Keiko Fujimori anunció que 18 congresistas actuales no postularán a la reelección. Tres de ellos son Martha Chávez, Alejandro Aguinaga y Luisa María Cuculiza. ¿Le suma o le resta la decisión? Primero, hay que decir que se trata de una decisión audaz. Entre la opción de que postulen todos los cuestionados o ninguno, pensé que salvaría al menos a dos. Bueno, ha optado por salvar solo a Luz Salgado, fujimorista de primera hora, que incluso fue jefa de Foncodes. Ante el desafío planteado por el padre, Keiko ha reafirmado, frente al padre, al fujimorismo y a los electores en general, que ella es quien decide. Claro, permite que Salgado y uno de sus críticos internos más importantes, su hermano Kenji, vayan a la reelección. ¿No solo Keiko es heredera de su padre?. Es que hay varios otros candidatos que responden a una lógica fujimorista: personalismo y estructuras frágiles. Es la huella de la antipolítica. La antipolítica es el pequeño Fujimori que todos llevamos dentro. Mira cómo se han organizado las candidaturas de Kuczynski, de Acuña, del propio Toledo.|30/12/2015|4880.58|1002.8|0|8|Juan Francisco De la Puente Mejía|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|Canal N|De 6 a 9|Entrevista al congresista Javier Bedoya (Canal N)|Entrevista. El congresista Javier Bedoya brindó detalles del congreso extraordinario que realizó el Partido Popular Cristiano a fin de definir su situación ante las próximas elecciones generales del 2016. En otro momento, indicó que entre las decisiones a las que llegaron fue la de ampliar el acuerdo restrictivo que tomaron en febrero de este año. Agregó que hay la posibilidad de ir con candidato propio o con listas parlamentarias o con alianzas. Señaló, además, que aparte del Apra, hay varias opciones de alianza entre las que figurarían PPK y César Acuña. “Si se va con candidato propio, quien tiene más una definida aspiración, es Raúl Castro”, remarcó.|07/12/2015|13538||967||Javier Alonso Bedoya De Vivanco|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|Andina|andina.com.pe|Mora atribuye salida de Comisión de Educación a presión de rectores rebeldes|El congresista Daniel Mora Zevallos atribuyó hoy su cambio en la presidencia de la Comisión de Educación a presiones de los ""rectores rebeldes"" a la Ley Universitaria sobre el líder de Perú Posible, Alejandro Toledo, y pidió estar atentos para no que se produzcan retrocesos en esta norma...""No hay justificación, es la presión que han hecho los rectores de las universidades rebeldes, incluso se publicó un comunicado a Toledo, pidiéndole que me saquen de la presidencia de la Comisión"", afirmó....(...) Consultado por el futuro de la Ley Universitaria, manifestó que no existe seguridad de que no será modificada, sobre todo luego de las expresiones de candidatos como Alan García, Alejandro Toledo y Pedro Pablo Kuczynski, quienes han cuestionado algunos alcances de esta norma...Propuso, en ese sentido, que los candidatos a la presidencia expresen públicamente su posición y compromiso de que no habrá retroceso en la reforma universitaria.|04/12/2015|98.6||0||Daniel Emiliano Mora Zevallos|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|RPP|rpp.com.pe|Plantean declarar en emergencia el Callao por altos índices de crímenes|Debido a los altos índices de criminalidad, la Provincia Constitucional del Callao debe ser declarada en emergencia, planteó hoy el exministro del Interior, Rmigio Hernani, actual miembro del equipo de seguridad ciudadana del partido Peruanos por el Kambio (PPK)...Al comentar el asesinato del exreo Wilbur Castillo, quien pereció hoy a balazos víctima de una presunta venganza criminal, Hernani dijo que un eventual gobierno de Pedro Pablo Kuczynski repotenciará la investigación criminal como una prioridad.|03/12/2015|1700.92||0||Remigio Hernani Meloni |Pedro Pablo Kuczynski Godard|Positivo|2015-12
Web|Correo|diariocorreo.pe|La abrupta caída de Kuczynski en el centro - Jorge Esteves|Pedro Pablo Kuczynski ha sufrido un duro revés en el centro del país. De noviembre a diciembre bajó 14 puntos, según la última encuesta de Datum. Realmente es una debacle. ¿Quién se benefició con ello? Principalmente Keiko Fujimori, quien subió de 26% a 38% en aprobación a su candidatura.. César Acuña también creció en el centro del país. No solo subió dos puntos sino que superó a PPK y ya está segundo. Acumula adeptos diciéndoles lo que quieren escuchar. Evita el choque y tiende puentes con los principales movimientos regionales.|10/12/2015|702.1||0||Jorge Esteves Alfaro|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Radio|Exitosa|Juan Carlos Tafur en Exitosa|.Entrevista a Pablo Secada, militante suspendido por el PPC (Exitosa)|Entrevista. Pablo Secada, militante suspendido por el Partido Popular Cristiano, sostuvo que no es cierto que la alianza entre Alan García y Lourdes Flores se dio en beneficio del PPC con miras a pasar la valla electoral ya que existían otras dos opciones. “Alan García tiene la capacidad política que no tiene nadie ni Pedro Pablo Kuczynski, ni Keiko Fujimori, César Acuña, ni nadie de hacer cosas en el Perú”, dijo. Seguidamente, cuestionó que no haya un debate concreto en torno a políticas públicas.|21/12/2015|2549.61||1349||Pablo Secada|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|RPP|Central de Informaciones |Entrevista a Fernando Olivera, expresidente del Frente Independiente Moralizador (RPP TV)|Entrevista. Fernando Olivera, expresidente del Frente Independiente Moralizador, señaló que tiene la iniciativa de postular a la presidencia de la República, debido que siente que tiene un compromiso con el país. Esto lo dijo, criticando a los candidatos que lideran las encuestas, pero que sin embargo, enfrentan casos de corrupción. Olivera señaló que su postulación esta pendiente en el Jurado Nacional de Elecciones. Además, indicó que luego del gobierno de Alejandro Toledo, viajó a España, debido a que fue amenazado, pero que cree que esa gestión fue buena, a pesar de las denuncias. En tanto, negó estar en conversaciones con Pedro Pablo Kuczynski, ni con César Acuña. Asimismo, aseguró que no le cree a Keiko Fujimori sobre que nunca supo nada de la corrupción en el gobierno de su padre. Es así, que dio a entender que la lideresa de Fuerza Popular tiene convenio con EsSalud para su campaña. Sobre Alan García, entabló que la justicia debe dar un buen resultado por los casos de los Narcoindultos y la negociación con empresas brasileñas, y que su destino debe ser la cárcel. Por otro lado, respecto al caso de las cartas falsas al Vaticano, expresó que ya fue aclarado y que el verdadero culpable fue un obispo. Además la aclaración se dio junto al entonces viceministro y ahora premier Pedro Cateriano.|02/12/2015|4097.34||927||Luis Fernando Olivera Vega|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN MAÑANA |Alejandra Costa comenta temas económicos (RPP TV)|La periodista económica Alejandra Costa comentó las propuestas en materia económica presentadas por los candidatos Pedro Pablo Kuczynski, Keiko Fujimori, Alan García, Alejandro Toledo y Cesar Acuña en la CADE 2015. Recordó que el ministro de Economía, Alonso Segura,señaló que no se puede olvidar ser macroeconómicamente responsables porque no sobra la plata.|07/12/2015|1348.1||305||Alejandra Costa La Cruz|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Agitan el Twitter|Lectura. Sobre la misma encuesta Juan Sheput comenta a favor de PPK ""Ni empate técnico ni avance imparable. PPK en encuesta post CADE mantiene ventaja de 5.5 ptos sobre Acuña"" y ""refleja leve incremento de PPK y estancamiento de Acuña.También ya aparece Urresti"",escribió.|13/12/2015|922.53|84.58|0|2|Juan Manuel Sheput Moore|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Web|Perú 21|peru21.pe|...Y de nuevo se calatea - Carlos Basombrío|¿Dada la mala leche del lugar escogido para el comentario, debería ignorarlo? No lo hice la vez anterior y no lo hago ahora. Por razones que desconozco y me cuesta entender, el objetivo de Caretas es minar la credibilidad de este esfuerzo y mi deber es tratar de evitarlo...Dice la calata textualmente: “PPK21. A juzgar por la edición del pasado viernes, Perú21 ha decidido apoyar a PPK. Ese ´espontáneo beso´ en la pelada y la ausencia de caricaturas contra el gringo lo confirman. ¿Aló, defensor?”.|06/12/2015|1874.83|138.4|0||Carlos Miguel Ramón Basombrío Iglesias|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Medio Impreso|La Razón|La Razón|Vuelta y revuelta - Javier Valle Riestra|Solo tenemos tres postulaciones verosímiles: la de Alan García, obra del aprismo; la de Keiko Fujimori, obra de su encarcelado padre; y la decadente de Kuczynski, obra de la pequeña burguesía. ¿Pero Acuña no es un candidato fuerte? A eso les replico que es una postulación efímera, un espejismo que desaparecerá.|29/12/2015|1513.73|257.07|0|6|Javier Valle Riestra|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Web|Expreso|expreso.com.pe|CADE: cinco propuestas iguales - Jaime Miranda Sousa|Los candidatos proliferan cuando sus propuestas no responden a una doctrina y se reducen a dos o tres cuando lo hacen. Los planteamientos socio-económicos presentados por los cinco candidatos en la CADE son muy similares porque su generalidad hace que no sean doctrinarios. Al margen de lo anterior, me inclino a creer que fue Alan García quien mejor expuso los suyos...Como los cinco candidatos expositores no enmarcaron sus propuestas dentro de una doctrina, se vieron obligados a defenderlas llamándolas pragmáticas. PPK lo hizo, por ello le recordamos que los pragmatismos difieren de acuerdo a las convicciones del pragmático.|07/12/2015|52||0||Jaime Miranda Sousa Díaz|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|RBC Satelital|Habla el Pueblo|Entrevista a Remigio Hernani, exministro del Interior (Canal 11)|Enlace. El exministro del Interior, Remigio Hernani, señaló que el Callao está en crisis debido a una ola delincuencial. Apuntó que en el año van 40 asesinatos por el delito de sicariato en la región. En ese sentido, dijo que la propuesta del grupo técnico de seguridad ciudadana de PPK es que se haga una investigación desde el Ejecutivo y se nombre una comisión de lato nivel y que se aumente el personal de serenos en el Callao para garantizar la seguridad.|03/12/2015|866.52||261||Remigio Hernani Meloni |Pedro Pablo Kuczynski Godard|Positivo|2015-12
Televisión|Canal ATV Plus|Hora Clave|Entrevista al exministro Rudecindo Vega, integrante del equipo técnico de Peruanos Por el Kambio (ATV+)|Entrevista. El exministro Rudecindo Vega, integrante del equipo técnico de Peruanos Por el Kambio, explicó las razones por las que descartó apoyar candidaturas como la del fujimorismo, Alan García, Alejandro Toledo y sumarse al equipo de Pedro Pablo Kuczynski. Rudecindo Vega dijo que hay que luchar contra bandas delincuenciales que quieren apoderarse del poder político y que se requiere de una reforma en la institucionalidad democrática. El exministro comentó que se deberían acoger las propuestas de reforma política enviadas al Congreso por el Jurado Nacional de Elecciones y la ONPE. .Refiriéndose a los problemas de la descentralización, Rudecindo Vega comentó que la Contraloría no tiene un sistema de control fuerte en las regiones y que se requiere hacer cambios respecto a la dependencia de sus funcionarios encargados de fiscalizar a las entidades públicas. En otro momento recordó que durante su gestión como funcionario en el gobierno de Alejandro Toledo participó en la creación de programas como Juntos, Mivivienda, Jóvenes a la Obra (ahora con otro nombre según comentó). Finalmente, dijo que le gustaría que se fortalezcan los programas de promoción del empleo, que estuvo en contra de la llamada “Ley Pulpín”, y que al Ministerio de Trabajo se le ha quitado competencias en el sector público mientras que Servir no ha logrado mucho al respecto.|03/12/2015|6560||1312||Rudecindo Vega|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|El Men|El Men|Eliane Karp desafía a tres adversarios de Toledo|Eliane Karp, la esposa de origen belga del candidato Alejandro Toledo, presentó en su cuenta en Facebook fotografías suyas con su esposo trotando por la oriIla del mar con un mensaje mordaz que aludió a tres adversarios de su marido: ""Desafiamos a la japonesa, el Kuy gringo, el panzón a un trote de 15 km descalzos en la arena... ¿Quién nos sigue? ¿Y quién de ellos puede?"". (...) Más tarde añadió: ¿Qué problema hay en nombrar a cada uno por lo que es?"". Agregó que Keiko es japonesa y PPK estadounidense. Finalmente, llamo ""atributo"" al abdomen de Alan.|29/12/2015|520.52|143.44|0|3|Eliane Karp Fernenbug|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a los analistas políticos Carlos Tapia y Juan Sheput sobre promesa de PPK de aumentar el sueldo mínimo (RPP TV)|PPK prometió aumentar el sueldo mínimo vital. Sobre el particular, el politólogo Juan Sheput sostuvo que es una medida sólida que se complementa con otras medidas. Luego la periodista Patricia del Río apuntó que César Acuña ya prometió 900 soles por el sueldo mínimo. A su turno, el analista político Carlos Tapia señalo que la propuesta de subir el sueldo se debe hacer porque la inflación ha subido en 10%. Luego la comunicadora señaló que las personas que no aportan al sistema previsional hacen uso del SIS -no estando en pobreza extrema- porque no hay un seguro alterno.|15/12/2015|3169.14||717||Juan Manuel Sheput Moore|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|Hildebrandt en sus trece|Hildebrandt en sus trece|""Fue García el que quiso hacer negocios con Canaán ""|Sobre la mesa de su biblioteca, junto a la maqueta de un barco de madera que imita a las antiguas carabelas españolas, hay una ruina de expedientes del caso ""Petroaudios"", El abogado Alberto Químper Herrera, el famoso ""Bieto’, uno de los protagonistas centrales de este escándalo de espionaje industrial y presunta corrupción que marcó el segundo gobierno de Alan Garcia, coge una de las carpetas judiciales y señala: ""A mí me han golpeado demasiado, hermano, y nadie me ha defendido. Me han querido sacar la mierda. Me han querido convertir en un paria social, pero no han podido, carajo. Y aquí estoy tratando de limpiar mi apellido"". (...) El exdirectivo de Perupetro sostiene que los audios de los encuentros entre Canaán y los exministros de García en el Country habrían sido sustraídos por el exministro del Interior y actual miembro de la campaña presidencial aprista, general PNP (r) Miguel Hidalgo.|18/12/2015|13004.2|2828.85|0|14|Alberto Quimper|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a Carlos Basombrío y Roberto Chiabra sobre plancha presidencial de PPK (RPP TV)|Mercedes Aráoz y Martín Vizcarra integrarán la plancha de PPK. Sobre el particular, el exministro del Interior, Carlos Basombrío señaló que Vizcarra es el único presidente regional que sacó adelante un proyecto minero como Quellaveco. A su turno, el exministro de Defensa Roberto Chiabra señaló que PPK necesitaba gente que maneje las regiones y otra que aporte en la población. Luego la periodista Patricia del Río apuntó que escuchó a Alan García decir que no dijo que va a cerrar la SUNEDU.|16/12/2015|2815.54||637||Carlos Miguel Ramón Basombrío Iglesias|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|Trome|Trome|Eliane vs. PPK, Alan y Keiko|La ex primera dama Eliane Karp criticó duramente a los rivales de su esposo, Alejandro Toledo, de cara a las elecciones del 2016. Karp, a través de su cuenta de Facebook, calificó a Keiko de ""japonesa"", a PPK de ""cuy gringo"" y a Alan de ""panzón"". Es más, los retó a trotar 15 km descalzos en la arena. ¿Responderán al desafío?|29/12/2015|2981.31|122.03|0|8|Eliane Karp Fernenbug|Pedro Pablo Kuczynski Godard|Negativo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista al analista político Ángel Delgado sobre dirección de Luis Favre de campaña electoral de César Acuña (RPP TV)|Luis Favre dirigirá campaña electoral de César Acuña. Sobre el particular, la periodista Patricia del Río comentó que Luis Favre estuvo como PPK en algún momento. A su turno, el analista político Ángel Delgado sostuvo que el apoyo del asesor a Acuña se debe a un principio económico y no necesariamente a una convicción ideológica. Luego, la comunicadora apuntó que a Keiko Fujimori ya no se le puede achacar todo lo que hizo su papá, porque ya pasó mucho tiempo.|08/12/2015|3827.72||866||Patricia del Río Labarthe|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|Canal N|N Portada|Titulares de N Portada (Canal N)|Temas a tratar: Milton von Hesse renunció a la precandidatura del Partido Nacionalista y Mauricio Mulder dijo que Pedro Pablo Kuczynski es un candidato “con ventanilla abierta las 24 horas del día”. // Manuel Burga aparece en una lista de funcionarios del fútbol internacional acusados de lavado de activos. // El ministro del Interior dijo que se evalúa declarar a la región Callao en emergencia. // El presidente de la Asociación de AFPs criticó el proyecto para retiro del 95.5 % de fondos.|03/12/2015|1974||141||Claude Maurice Mulder Bedoya|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|Willax|Mira Quién Habla|Entrevista a Carlos Bruce (Willax)|Entrevista. El político Carlos Bruce informó que se viene dialogando con Meche Aráoz y Julia Príncipe para que integren el partido de Pedro Pablo Kuczynski. “Estamos a favor de que se cambie la forma de elección de los representantes en Sunedu”, sostuvo. Al hablar de César Acuña, Bruce refirió que el líder de APP viene usando recursos de la Universidad César Vallejo, los cuales son ilegales y deben ser investigados por la ONPE.|02/12/2015|6736||842||Carlos Ricardo Bruce Montes De Oca|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Web|Gestión|gestion.pe|Mendoza pretende regular el contenido de los medios|La candidata presidencial del Frente Amplio, Verónika Mendoza, señaló que en un virtual gobierno suyo el Estado tendrá la potestad de regular el contenido de los medios de comunicación...“Es totalmente legítimo que el Estado tenga un rol regulador y sancione cuando no se respeten las normas. No por gusto hemos tenido movilizaciones ciudadanas contra la televisión basura”, comentó en Canal N. En tanto, el vocero de Peruanos Por el Kambio, Carlos Bruce, informó que cualquier tipo de regulación del Gobierno central son ideas contrarias a la visión de su líder, Pedro Pablo Kuczynski..|16/12/2015|295.49||0||Carlos Ricardo Bruce Montes De Oca|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Televisión|RPP|Las 5 de las 7|19:50 Entrevista a Carlos Tapia y Juan Sheput sobre declaración de estado de emergencia y prórroga para no pagar impuestos por ahorros (RPP TV)|El 67% de limeños estaría a favor de un estado de emergencia. Sobre el particular, el politólogo Juan Sheput indicó que es mucho más fácil realizar el estado de emergencia en en Callao porque hay una concentración de delincuentes. A su turno, el analista político Carlos Tapia señaló que la Dirincri de la Policía Nacional es buena pero le faltan investigadores. Luego la periodista Patricia del Río comentó que el Congreso prorrogó la norma para no pagar impuestos por los ahorros. Tapia sostuvo que esta medida viene con un acuerdo del MEF. Además, señaló que PPK también está planteando la reducción del IGV.|15/12/2015|2607.8||590||Carlos Tapia García|Pedro Pablo Kuczynski Godard|Positivo|2015-12
Medio Impreso|Del País|Del País|Lourdes a la plancha|Después de varios amagos, Lourdes Flores Nano y Alan García bailarán juntos y al son de un mismo ritmo. Ayer, la lideresa del Partido Popular Cristiano (PPC) confirmó que integrará la fórmula presidencial de Alianza Popular, la coalición que su agrupación integra con el Apra y Vamos Perú, del alcalde del Callao, Juan Sotomayor. Antes, el congresista Javier Bedoya precisó que Flores ocupará la primer a vicepresidencia. (...) Más temprano, lalideresa del PPC calificó como ""un paso de madurez"" que dos partidos ""históricos"" se unan para ofrecerle al Perú ""una alternativa de seriedad y experiencia"". Añadió que existe el riesgo de que el país tome ""un camino caudillista, de individualismo y de improvisación"", en aparente alusión a Keiko Fujimori, Pedro Pablo Kuczynski y César Acuña, que superan a García en las últimas encuestas .|14/12/2015|3304.06|785.43|0|3|Javier Alonso Bedoya De Vivanco|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Televisión|Canal N|N Portada|Exministro Chiabra e internacionalista Ramiro Escobar opinaron sobre anuncio de PPK de no hacer alianzas (Canal N)|Pedro Pablo Kuczynski, candidato presidencial de Peruanos Por el Kambio, descartó realizar alianzas con miras a las elecciones del 2016. Por su parte, el precandidato nacionalista Daniel Urresti dijo con ironía que César Acuña tiene doctorados “sin haber hecho la primaria”. .El exministro de Defensa Roberto Chiabra comentó que Kuczynski tuvo una mala experiencia cuando se alió con César Acuña, Humberto Lay, el Partido Popular Cristiano, en las anteriores elecciones. Recordó que los congresistas elegidos por esa alianza se distanciaron de Kuczynski cuando había que decidir sobre la elección de autoridades en el Tribunal Constitucional, Banco Central de Reserva, y el defensor del Pueblo. Chiabra lamentó que haya partidos con historia que no tengan capacidad de presentar una candidatura propia o competir sin necesidad de hacer alianzas..Por su parte, el internacionalista Ramiro Escobar dijo que es populista decir que se hará una alianza con el pueblo y señaló que actualmente las “alianzas” que se hacen (por parte de César Acuña o Pedro Pablo Kuczynski por ejemplo) son con personas y no con partidos. Sobre dicho por Daniel Urresti, el internacionalista dijo que han sido expresiones agresivas y con histrionismo.|10/12/2015|17066||1219||Ramiro Escobar|Pedro Pablo Kuczynski Godard|Neutro|2015-12
Web|La República|larepublica.pe|Julia Príncipe descarta integrar plancha de PPK|La ex procuradora Julia Príncipe, a través de un comunicado, rechazó los trascendidos que la vinculan al partido de Peruanos Por el Kambio (PPK) de Pedro Pablo Kuczynski.. .En la misiva, agregó que así como descarta que será parte de la plancha presidencial de PPK, no participará con ninguna agrupación, pues no tiene fines políticos.""Mis labores como servidora del Estado, en todo momento, han sido de carácter jurídico, lejos de un cálculo político para acceder a lides electorales"", explicó.. .Por otro lado, fuentes de esta agrupación dijeron que el partido no se pronunciará sobre la decisión de Príncipe, pues su candidatura es una especulación.|10/12/2015|1014.43||0||Julia Príncipe Trujillo|Pedro Pablo Kuczynski Godard|Neutro|2015-12
