Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|Correo|diariocorreo.pe|La Libertad: José León dice que Toledo repuntará en las encuestas|El parlamentario liberteño José León, vocero del partido de Perú Posible, dijo que Alejandro Toledo repuntará en las encuestas. ..“La ciudadanía, luego de que se expongan los planes de gobierno, recién tendrá una mejor idea por quién votar”, manifestó José León.|01/12/2015|702.1||0||José Raguberto León Rivera|Alejandro Toledo Manrique|Positivo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Congresistas critican a Toledo por comentario sobre la unión civil|Los parlamentarios Cecilia Chacón (Fuerza Popular) y Carlos Bruce (Concertación Parlamentaria) cuestionaron al candidato presidencial Alejandro Toledo (Perú Posible) por un comentario sobre la unión civil. “¿La unión civil? Yo soy hombre, hermano”, respondió Toledo a un periodista en una actividad de campaña que realizó el martes en mercados del Rímac. Chacón consideró desafortunadas sus palabras. (...) Bruce calificó de “patética” la declaración de Toledo.|10/12/2015|4458.56|270.84|0|6|Carlos Ricardo Bruce Montes De Oca|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Congresistas critican a Toledo por comentario sobre la unión civil|Los parlamentarios Cecilia Chacón (Fuerza Popular) y Carlos Bruce (Concertación Parlamentaria) cuestionaron al candidato presidencial Alejandro Toledo (Perú Posible) por un comentario sobre la unión civil. “¿La unión civil? Yo soy hombre, hermano”, respondió Toledo a un periodista en una actividad de campaña que realizó el martes en mercados del Rímac. Chacón consideró desafortunadas sus palabras. (...) Bruce calificó de “patética” la declaración de Toledo.|10/12/2015|4458.56|270.84|0|6|Cecilia Isabel Chacón De Vettori|Alejandro Toledo Manrique|Negativo|2015-12
Web|Andina|andina.com.pe|Gana Perú: Von Hesse sigue siendo nuestro precandidato|. El vocero de la bancada Nacionalista Gana Perú, Hugo Carrillo, sostuvo hoy que el exministro de Vivienda, Milton Von Hesse, sigue siendo precandidato de su partido con miras a las elecciones generales de 2016.|01/12/2015|98.6||0||Hugo Carrillo Cavero|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Publimetro|Publimetro|¿Daniel Urresti puede incorporarse al pelotón de los candidatos más votados? - Ricardo Vásquez Kunze|No lo creo. Vuelve a aparecer en un contexto de deterioro paulatino de las candidaturas del nacionalismo. (...) Si, porque la gente ya no quiere a políticos tradicionales. Es una buena opción, pero tendrá que competir por el titulo de outsider con César Acuña.|07/12/2015|2563.17|183.33|0|16|Ricardo Vásquez Kunze|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Alejandro Toledo ofrece indulto a Alberto Fujimori|¡Cómo has cambiado, pelona! Hace tres años, el ex presidente Alejandro Toledo se pronunció en contra de un eventual indulto a Alberto Fujimori. “Indultar como producto de negociaciones, sin causa objetiva que lo justifique, ¡jamás! Ofendería memoria de las víctimas”, escribió en Twitter. (...) Toledo Dixit “No sé si Alan García y Lourdes Flores son los candidatos de los ricos”.|24/12/2015|3461.47|404.81|0|6|Alejandro Aurelio Aguinaga Recuenco|Alejandro Toledo Manrique|Negativo|2015-12
Web|La República|larepublica.pe|“Hay varios candidatos presidenciales que responden a una lógica fujimorista”|Entrevista. Juan de la puente, periodista, abogado y analista. (...) Keiko Fujimori anunció que 18 congresistas actuales no postularán a la reelección. Tres de ellos son Martha Chávez, Alejandro Aguinaga y Luisa María Cuculiza. ¿Le suma o le resta la decisión?. .Primero, hay que decir que se trata de una decisión audaz. Entre la opción de que postulen todos los cuestionados o ninguno, pensé que salvaría al menos a dos. Bueno, ha optado por salvar solo a Luz Salgado, fujimorista de primera hora, que incluso fue jefa de Foncodes. Ante el desafío planteado por el padre, Keiko ha reafirmado, frente al padre, al fujimorismo y a los electores en general, que ella es quien decide. Claro, permite que Salgado y uno de sus críticos internos más importantes, su hermano Kenji, vayan a la reelección.|30/12/2015|1014.43||0||Juan Francisco De la Puente Mejía|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|La Razón|La Razón|Balance de los 5 candidatos presidenciales en el CADE 2015 - Víctor Raúl Trujillo de Zela|Muchos dirán ahora que lo que se vio en el CADE 2015 era lo que se esperaba, pero toda elección es siempre una historia distinta. Y en lo que va de esta historia, Alan García ha sabido demostrar su larga superioridad política e intelectual frente a los demás candidatos, y eso que recién empieza. Keiko en el mismo formato de leer sin apuros su libreto, muy similar a lo que hacía Luis Castañeda Lossio, PPK fue opacado tras una traicionera tos que impidió escuchar con atención sus propuestas y Acuña no pudo hilvanar palabras pues se equivocada en cada momento.|07/12/2015|1048.42|178.06|0|13|Víctor Raúl Trujillo de Zela|Alejandro Toledo Manrique|Neutro|2015-12
Televisión|Panamericana TV|Buenos Días Perú|Fiscal de la Nación criticó falta de proporcionalidad de penas (Canal 5)|El fiscal de la Nación, Pablo Sánchez, criticó falta de proporcionalidad de penas en la Ley de Flagrancia. Indicó que las penas deberían ajustarse al tipo de delito de la persona, esto en el marco de la lucha contra la inseguridad ciudadana. Además, se pronunció por la demora del caso Ecoteva cuyo implicado es el candidato Alejandro Toledo.|31/12/2015|10633.48||143||Pablo Sánchez Velarde|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Godoy: las discrepancias ya se evidenciaron antes|El analista político José Alejandro Godoy afirmpo que ambas salidas ya se veían venir desde la discrepancias entre Daniel Mora y Alejandro Toledo por la Ley Universitaria, pugna en la que Thais salió a apoyar al legislador y presidente de la comisión de Educación. ""En el caso Mora, después de lo ocurrido con la ley universitaria y con su salida de la comisión de Educación, ambos estaban alineados y eso deba a entender que la salida de uno y otro iba a darse en cualquier momento"", dijo.|20/12/2015|1875.23|215.27|0|3|Juan Manuel Sheput Moore|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Correo|Correo|¿Usted entiende esto? - Juan Carlos Valdivia|Daniel Urresti era militar en actividad cuando fueron presidentes Alan García y Alberto Fujimori. Es durante el gobierno de García que a Urresti se le acusó de asesinar al periodista Hugo Bustíos. La señora Villarán -quien en su momento fue secretaria de la Comisión Nacional de Derechos Humanos- dice ser periodista, ha sido alcaldesa de Lima y ahora es candidata con Urresti. Villarán compartía asesoras con Nadine Heredia –jefa del partido de Urresti y Villarán-, las que almorzaban en Palacio y tomaban café en el Palacio Municipal. Con Nadine trabajaron por un tiempo Verónica Mendoza y Sergio Tejada que se han reunido con Marisa Glave y otros exregidores de Villarán para impulsar un proyecto de izquierda. De Villarán también fue socio Vladimiro Huaroc en Fuerza Social (fundada por el primero, pero que se la quedo la segunda). Hoy Huaroc es candidato a la vicepresidencia por el fujimorismo. Huaroc ha sido funcionario de este gobierno en la PCM, donde compartió labores con Julio Guzmán, también exfuncionario de este gobierno y autodenominado “outsider”. Otra socia de Villarán ha sido Anel Townsend, quien ahora es candidata con Acuña; PPK ha sido premier de Toledo.|23/12/2015|1252.88|131.5|0|11|Juan Carlos Valdivia|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|La República|La República - Suplemento Domingo|Promesas 2016 - Renato Cisneros|Ver de una vez por todas «El Despertar de la Fuerza» y dejar de sufrir los comentarios sembrados en las redes por maliciosos spoilers que no se compadecen de los fans de «Star Wars» que no hemos podido ver aún el nuevo episodio de la saga. He leído por ahí que muere Han Solo. Espero que se trate de una broma. Festejar con moderación los cuarenta años de mi nacimiento y, al hacerlo, colgar simbólicamente los chimpunes de los viejos desbandes con que antes solía homenajear esa efeméride. Casarme con Natalia delante de un código civil y, dos días después, delante de una gran cruz, y bailar el vals con empeñoso decoro frente a los invitados, y luego brindar con ellos y allí sí ahondar en los excesos con que es menester celebrar los acontecimientos felices que uno juzga definitivos. No votar por Keiko, ni por Alan, ni por Acuña, ni por Urresti, ni por Toledo, ni por Ántero, ni por Belmont, ni por Gregorio Santos, ni por Yehude, ni por Reggiardo, ni por Nano, ni por Julio Guzmán, ni por Verónika Mendoza, ni por los otros pitufos. Ni en primera ni en segunda vuelta.|27/12/2015|2549.04|817.44|0|23|Renato Cisneros|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Correo|Correo|Así lo tuitearon|“Sr. Toledo, es una vergüenza que usted patrocine a un grupo de rectores corruptos”. Carlos Rivera, Abogado.|06/12/2015|153.02|16.92|0|4|Carlos Rivera Paz|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Expreso|Expreso|Colombia - Farc: Una negociación coherente - Marcos Ibazeta|Cuando existe una decisión política para poner término a las acciones armadas de bandas que eligen el crimen y la violencia para la toma del poder político, un Estado que tiene clara la ruta de gobierno y seguridad, no arriesga nada sino que aplica, sensata y científicamente, todo aquello que le va a garantizar a su población seguridad para el desarrollo con una coexistencia pacífica con sus exagresores, quienes se integrarán a la sociedad pero ya separados de una organización que debe ser desarticulada como paso previo. Al inicio de estas negociaciones, nosotros expresamos, en su momento, una desconfianza absoluta debido a las negociaciones que a espaldas del pueblo realizaron elementos del gobierno de Paniagua y Toledo para desembocar en la conformación de una Comisión de la Verdad que solo sirvió para perseguir militares, policías y representantes públicos del Estado, para fragmentar socialmente al Perú.|17/12/2015|1387.18|226.36|0|13|Marcos Ibazeta Marino|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Agitan el twitter|""Desafiamos a la japonesa, al Kuy gringo, al panzón, a un trote de 15 kilómetros descalzos en la arena. ¿Quién nos sigue? ¡Y quién de ellos puede?"" (Escribió Eliane Karp, creyendo que puede salvar a Toledo de su naufragio político y electoral). (...) Hoy (ayer) en el distrito de Leonardo Ortiz de Chictayo lanzamos el Programa Nacional de pistas y veredas a favor de la gente"" (Alan Garcia, inflando su magro mitin en el norte y prometiendo otra vez lo que ya prometió y no cumplió)|29/12/2015|849.95|89.76|0|2|Eliane Karp Fernenbug|Alejandro Toledo Manrique|Positivo|2015-12
Web|Andina|andina.com.pe|Mora descarta renuncia a bancada de Perú Posible|El congresista Daniel Mora descartó que vaya a renunciar a la bancada de Perú Posible como consecuencia de su retiro de la presidencia de la Comisión de Educación del Parlamento...Según dijo, es un “hombre de partido” y, además, ha recibido el respaldo de muchos miembros de Perú Posible que están en desacuerdo con la medida tomada...“He recibido respaldo de muchas dirigencias de todo el país, yo soy un hombre del partido”, manifestó...No obstante, sostuvo que se siente “maltratado” por la forma en que Perú Posible lo retiro de la comisión, y consideró que se trató de una medida injusta tomando en cuenta su trayectoria dentro del partido...Mencionó, por ejemplo, que fue uno de los organizadores de la “Marcha de los cuatro suyos”, a través de cual Perú Posible protestó contra el gobierno autoritatio de Alberto Fujimori...Además, señaló que al insistir en la aprobación de la Ley Universitaria solo cumplió con el programa de gobierno de Perú Posible, el cual incluye la mejora de la educación universitaria.|06/12/2015|98.6||0||Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Expreso|Expreso|Mora dice que su relación con Toledo esta detenorada|El parlamentario Daniel Mora consideró ayer que es una ""deslealtad tremenda"" que Perú Posible haya dispuesto su salida de la Comisión de Educación, antes de que finalice la legislatura, por lo que admitió que su relación con Alejandro Toledo ""está deteriorada"".|10/12/2015|368.28|60.72|0|9|Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Neutro|2015-12
Web|Canal N|canaln.pe|Carmen Omonte: “Toledo no será hallado culpable por caso Ecoteva”|Carmen Omonte, ex ministra de la mujer y candidata a la vicepresidencia por Perú Posible, afirmó que confía en la inocencia del candidato presidencial de su partido Alejando Toledo. (...) De esta manera, Carmen Omonte defendió la postulación de Alejandro Toledo a la presidencia de la República. Mientras tanto, esta semana se dio a conocer que el Poder Judicial de Costa Rica aceptó congelar por un año más las cuentas de Ecoteva y aquellas vinculadas a Eva Fernenbug, suegra del expresidente Alejandro Toledo y su familia.|23/12/2015|104||0||María Del Carmen Omonte Durand|Alejandro Toledo Manrique|Positivo|2015-12
Web|El Comercio|elcomercio.pe|¿Qué exigir después de CADE?, por Raúl Ferrero|En la reciente edición de CADE realizada en Paracas se presentaron los cinco candidatos presidenciales con mayor intención de voto: Keiko Fujimori, Pedro Pablo Kuczynski, César Acuña, Alan García y Alejandro Toledo; aunque existe la sensación de que algunos de los que aún no destacan lo podrían hacer en cualquier momento. En dicho evento, los candidatos presentes dieron a conocer sus propuestas más importantes respecto de los principales temas que preocupan a todos los peruanos.|07/12/2015|5994.53|767.46|0||Raúl Ferrero|Alejandro Toledo Manrique|Neutro|2015-12
Televisión|Capital|Contra Corriente |¿Cuáles son las principales noticias del día? (Capital TV)|Los periodistas Mariella Patriau y Eduardo Juárez comentaron las principales noticias del día: el candidato presidencial de Perú Posible, Alejandro Toledo, propuso cadena perpetua para diversos delitos; Alan García asistió esta noche a la presentación de un libro escrito por Lourdes Flores Nano, quien evitó opinar sobre la situación interna del partido Fuerza Popular encabezado por Keiko Fujimori; policías de Lince secuestraron y extorsionaron al empresario José Luis Medina.|17/12/2015|4714.5||1347||Eduardo Juárez|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Fujimorismo nunca más - Paco Moreno|Keiko Fujimori, primera dama de la dictadura, está en el primer lugar con 33%. Así estamos en este país, donde el hombre fuerte de una universidad no sabe leer, el que indultó narcos quiere ponerse la banda presidencial por tercera vez , un señor que cobra en inglés y que estuvo en casi todos los gobiernos se presenta como nuevo. Aquí hasta Toledo quiere volver. Así estamos.|14/12/2015|1212.85|127.1|0|4|Paco Moreno Tineo|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Verano de definiciones|Solo un candidato ha logrado ganar la presidencia; en las últimas tres elecciones, luego de haber liderado la intención de voto en diciembre. Fue Alejandro Toledo en el 2001. Ni Lourdes Flores ni Luis Castañeda pudieron celebrar una victoria en el 2006 y 2011, respectivamente.|28/12/2015|10018|1560.21|0|2|Omar Awapara|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Trome|Trome|Alianzas moverán preferencias electorales|Las posibilidades de algunos candidatos presidenciales podrían mejorar con las alianzas de partidos, cuyo plazo de inscripción vencerá el 12 de diciembre, afirmó la analista Giovana Peñaflor, directora de Imasen. Sostuvo que, si bien las encuestas ubican en los primeros lugares a Keiko Fujimori, Pedro Pablo Kuczynski, César Acuña, Alan García y Alejandro Toledo, recién en la primera semana de enero próximo los sondeos deberán de indicar qué 'cosa podemos esperar'.|09/12/2015|2272.64|93.23|0|8|Giovanna Peñaflor Guerra|Alejandro Toledo Manrique|Neutro|2015-12
Web|Andina|andina.com.pe|Daniel Mora y Luis Thais renuncian a las filas de Perú Posible|El congresista Daniel Mora y el exsecretario general de Perú Posible, Luis Thais, renunciaron a la agrupación política fundada por el expresidente Alejandro Toledo, al advertir falta de transparencia y democracia interna en la elección de la plancha presidencial. (...) De igual forma forma, el legislador Mora, impulsor de la Nueva Ley Universitaria cuando ejerció la presidencia de la Comisión de Educación, dio cuenta de su renuncia vía Twitter.|19/12/2015|98.6||0||Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Neutro|2015-12
Web|Andina|andina.com.pe|Daniel Mora y Luis Thais renuncian a las filas de Perú Posible|El congresista Daniel Mora y el exsecretario general de Perú Posible, Luis Thais, renunciaron a la agrupación política fundada por el expresidente Alejandro Toledo, al advertir falta de transparencia y democracia interna en la elección de la plancha presidencial. (...) De igual forma forma, el legislador Mora, impulsor de la Nueva Ley Universitaria cuando ejerció la presidencia de la Comisión de Educación, dio cuenta de su renuncia vía Twitter.|19/12/2015|98.6||0||Luis Thais Díaz|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|La Razón|La Razón|Resistencias - Ítalo Oberto-Besso|Hasta apenas hace un año, el sueño de cualquier candidato era pasar a la segunda vuelta con Keiko Fujimori, la resistencia a votar por ella era superior al grueso de votos que alcanzaba en primera vuelta. Hoy la historia es distinta. Sin embargo, hoy el escenario, por lo menos hasta diciembre, es totalmente contrario, se ha reducido la resistencia a votar por la candidata naranja. Hoy es Alan García quien ostenta el dudoso honor de ser el ""mal mayor"", con un 60% de resistencia; lo sigue Toledo, con 65%; Acuña, con 47%, Kuczynski, 43%.|15/12/2015|1142.66|194.96|0|4|Ítalo Oberto-Beso|Alejandro Toledo Manrique|Neutro|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista a Luis Alberto Chávez miembro de la Comisión Política de Perú Posible (Exitosa)|.Entrevista. Luis Alberto Chávez, miembro de la Comisión Política de Perú Posible, comentó acerca del cierre del plazo para la conformación de las alianzas electorales, la más sonada fue la del PPC entre el Partido Aprista Peruano. Con respecto a las posibles asociaciones de su partido, descartó que se haya formado alguna. Además, dijo que las últimas encuestas están “movidas” y dio como ejemplo el empate técnico entre Perú Posible y el partido político de César Acuña. También, negó que se haya establecido algún tipo de alianza con la exalcaldesa de Lima Susana Villarán. En otro momento, calificó como raro la coalición entre el PPC y el Apra, pues Alán García adjetivó a Lourdes Flores como candidata de los ricos. Por su parte, el ex primer ministro y presunto nuevo “jale” de César Acuña, César Villanueva, dijo que aún se encuentra en conversaciones e intercambios de información sobre las propuestas del plan de gobierno de Alianza Para el Progreso. .|11/12/2015|1990.17||1053||Luis Alberto Chávez|Alejandro Toledo Manrique|Positivo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN NOCHE |Entrevista al congresista Daniel Mora (RPP TV)|Entrevista. Daniel Mora, expresidente de la Comisión de Educación y de Deportes, sostuvo que su destitución en el cargo de ese grupo de trabajo se debe a que Alejandro Toledo cedió a las presiones de Pedro Cotillo quien “pedía su cabeza”, siendo remplazado finalmente por Víctor Crisólogo. Asimismo, advirtió que la Ley Universitaria sigue estando en peligro por más que se haya archivado la “Ley Cotillo”. Consideró que Alejandro Toledo, Alan García, y Pedro Pablo Kuczynski se oponen a la reforma universitaria porque las universidades le han puesto presión. (En el caso de César Acuña señaló que éste paga impuestos). Finalmente, aseguró que la Sunedu sólo controlará lo referente a la calidad educativa, y mencionó al Centrum de la PUCP como un ejemplo de calidad.|04/12/2015|5746||1300||Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Correo|Correo|""Creen que con medidas audaces pueden ganar""|A juicio de Juan Sheput, del partido Peruano Por el Kambio, el fujimorismo cree que tomando medidas audaces puede ganar las próximas elecciones. ""Donde creo que se equivoca (Keiko Fujimori), es en creer que la medida audaz significa desprenderse de un sector duro de su organización, declaró. (...) ""Toledo lo hizo en el 2011. Le dijo a Doris Sánchez y a Jesús Alvarado que no vayan a la reelección porque significaría un problema, pero luego las bases se resintieron’, recordó el exchakano, Juan Sheput.|16/12/2015|884.67|74.9|0|3|Juan Manuel Sheput Moore|Alejandro Toledo Manrique|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|Lourdes Flores da con palo a candidatos presidenciales - Política - Radio Exitosa|La lideresa del Partido Popular Cristiano (PPC), Lourdes Flores Nano, reapareció para dar con palo a los cinco candidatos que lideran las encuestas de intención de voto con miras al 2016: Keiko Fujimori (Fuerza Popular), Pedro Pablo Kuczynski (Peruanos por el Kambio), César Acuña (Alianza para el Progreso), Alan García (Apra) y Alejandro Toledo (Perú Posible).. La excongresista reconoció que el tema de la lucha anticorrupción estuvo ausente en el discurso que dio García Pérez en la CADE empresarial.|07/12/2015|71.5||0||Lourdes Flores Nano|Alejandro Toledo Manrique|Neutro|2015-12
Televisión|Canal N|Con otros ojos |Entrevista a Daniel Urresti, precandidato presidencia por el Partido Nacionalista, (Canal N)|Entrevista. Daniel Urresti, precandidato presidencia por el Partido Nacionalista, comentó acerca de la coyuntura política. Señaló que el domingo 13 es la elección de delegados para las elecciones internas. Con respecto a las investigaciones en su contra por el asesinato de un periodista, manifestó que testigos del Ministerio Público lo han exonerado de cualquier culpa. Sobre el asunto de la unión civil, analizó las declaraciones de Alejandro Toledo quien dijo que él es un hombre de familia. Con respecto al candidatura de César Acuña, manifestó que Alan García soltó un rumor de una presunta alianza entre el líder de Alianza Para el Progreso y el nacionalismo. Con respecto a las propuestas referentes a la seguridad ciudadana, sostuvo que durante su gestión como ministro del Interior realizo compras de productos para el beneficio de la Policía (Ministerio de Economía). En otro momento, dijo que tenía casi listo un proyecto con la Municipalidad de Lima referente al tránsito. También, dijo que de llegar al poder mejoraría los programas sociales (Qali Warma, Beca 18, Pensión 65). Más adelante, se refirió al asunto de la minería ilegal e informal.|10/12/2015|33761||2597||Daniel Belizario Urresti Elera|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|La Razón|La Razón|Informe señalará responsabilidad de Toledo|Vicente Zevallos, el presidente de la Comisión Orellana, afirmó que la presentación del exmandatario, Alejandro Toledo, ante su grupo de trabajo a inicios de noviembre, generó mayores dudas y por lo tanto no fue nada auspiciosa.|01/12/2015|2672.29|349.34|0|5|Vicente Antonio Zeballos Salinas|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|Toledo: “Soy un hombre de familia”|El candidato presidencial Alejandro Toledo aseguró que no hizo ningún comentario sobre la unión civil entre personas del mismo sexo, a pesar de que en un video difundido el miércoles se le oye manifestar: “‘¿Unión civil?.. Yo soy hombre, hermano”. Empero, ayer sostuvo que sí se encuentra en contra del proyecto de ley. “Soy un hombre de familia”, indicó. El líder de Perú Posible pidió que respeten su postura así como él –dijo– hace lo propio con las distintas opiniones de las personas. “Como dice el papa Francisco, ¿quién soy yo para juzgar?”, expresó.|11/12/2015|1909.69|361.8|0|2|Rennán Samuel Espinoza Rosales|Alejandro Toledo Manrique|Positivo|2015-12
Radio|Radio San Borja|Hora 6|Entrevista al congresista Daniel Mora (San Borja)|Entrevista. El congresista Daniel Mora se refirió a su destitución de la presidencia de la Comisión de Educación y explicó que esto es el resultado de la imposición del poder de la mafia. Expresó, además, su extrañeza ante las declaraciones del presidente de Perú Posible, Alejandro Toledo. El parlamentario aseveró que la Ley Universitaria cuenta con el respaldo del TC y manifestó que el factor que pudo haber activado estas acciones en su contra, fue el archivamiento de la Ley Cotillo.|08/12/2015|808.92||756||Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Papelón de exprocurador José Ugaz en CADE|En forma inocente plantea pacto contra la corrupción a candidatos cuestionados y que se oponen a investigaciones como Keiko Fujimori, Alan García y Alejandro Toledo (...) Lo más grave es que García no solo tiene acusaciones, sino que en todo momento ha evadido las investigaciones y ha utilizado sus influencias en el Poder Judicial y el Ministerio Público para Noquear las investigaciones en su contra, siendo un ejemplo vivo de la impunidad y la poca transparencia en la gestión pública.|04/12/2015|3504.85|367.42|0|6|José Ugaz Sánchez-Moreno|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Sin cambios... - Juan José Garrido|La última encuesta de GfK trae más similitudes que diferencias al contrastarla con las encuestas de Datum e Ipsos presentadas hace pocos días. Entre las segundas, la más interesante es el incremento en la aprobación del presidente Ollanta Humala, al pasar de 11% a 16%. (...) Entre las primeras, lo más importante se percibe en las intenciones de voto. Se mantienen los órdenes (Keiko Fujimori lidera con 30%, seguida de PPK con 11%, César Acuña con 8%, Alan García con 5% y Alejandro Toledo con 4%).|21/12/2015|1679.32|196.26|0|4|Juan José Garrido|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|¡Desde mayo-2014, juez Abel Concha! - Aldo Mariátegui|-Desde nada menos que MAYO del 2014 el juez Abel Concha está dilatando el proceso que, recalco, desde hace UN AÑO Y SIETE MESES, le debió iniciar a Alejandro Toledo por ECOTEVA. ¡Y claro, Toledo va a terminar arguyendo que el caso se debe cerrar debido al tiempo transcurrido! ¿Guido Aguila y Ana María Aranda, titulares del CNM y la OCMA, están pintados en la pared para no intervenir ante tan evidente falta de voluntad de parte de este juez para iniciar el juicio, arguyendo exquisitez tras exquisitez procesal? (...) -El director César Lévano le ha dado 18 portadas a Verónika Mendoza en Diario Uno (...)-¿Qué mejor muestra de que la PUCP está tomada por los rojos y caviares que nada menos que el actual decano de la Facultad de Ciencias Sociales, Alan Fairlie, integre la plancha presidencial de la candidata comunista Verónika Mendoza? (...) -¡Susana Villarán es ahora la candidata a la vicepresidencia con Urresti, un acusado de violar derechos humanos que postula por el partido del supuesto “capitán Carlos” Humala y de la ampayada mentirosa Nadine! ¡Urresti se suicidó con este lastre!|21/12/2015|1736.36|173.4|0|15|Aldo Mariátegui Bosse|Alejandro Toledo Manrique|Negativo|2015-12
Web|Andina|andina.com.pe|Mora atribuye salida de Comisión de Educación a presión de rectores rebeldes|El congresista Daniel Mora Zevallos atribuyó hoy su cambio en la presidencia de la Comisión de Educación a presiones de los ""rectores rebeldes"" a la Ley Universitaria sobre el líder de Perú Posible, Alejandro Toledo, y pidió estar atentos para no que se produzcan retrocesos en esta norma...""No hay justificación, es la presión que han hecho los rectores de las universidades rebeldes, incluso se publicó un comunicado a Toledo, pidiéndole que me saquen de la presidencia de la Comisión"", afirmó....(...) Consultado por el futuro de la Ley Universitaria, manifestó que no existe seguridad de que no será modificada, sobre todo luego de las expresiones de candidatos como Alan García, Alejandro Toledo y Pedro Pablo Kuczynski, quienes han cuestionado algunos alcances de esta norma...Propuso, en ese sentido, que los candidatos a la presidencia expresen públicamente su posición y compromiso de que no habrá retroceso en la reforma universitaria.|04/12/2015|98.6||0||Daniel Emiliano Mora Zevallos|Alejandro Toledo Manrique|Neutro|2015-12
Web|La República|larepublica.pe|Cómo odio a los pitufos - Renato Cisneros|Ya en las elecciones del 2006 padecimos dos decenas de candidaturas, pero era otra época: la información no corría del modo apabullante en que fluye ahora, ni los electores estábamos tan curados de espanto ante la presencia de los aventureros. Después de todo, solo teníamos seis años de haber salido de la dictadura y acabábamos de vivir la “experiencia Alejandro Toledo”, de modo que aquella presencia masiva de candidatos se leyó en su momento como un síntoma saludable del espíritu democrático y participativo. Sus propuestas, sin embargo, debieron ser tremendamente pobres porque al final salió elegido Alan García.|03/12/2015|1014.43||0||Renato Cisneros|Alejandro Toledo Manrique|Neutro|2015-12
Medio Impreso|Ojo|Ojo|Fujimorismo contra Toledo|Kenji Fujimori , hermano de la lideresa de Fuerza Popular , respondió a Alejandro Toledo, luego que el expresidente planteara un frente de izquierda para derrotar al fujimorismo en el 2016. (...) También se refirió al escritor Mario Vargas Llosa , "" La gran 'propuesta ' de Toledo con el auspicio de Vargas Llosa es crear un frente antikeiko ¿Cuánta creatividad?.|02/12/2015|419.93|49.57|0|8|Kenji Gerardo Fujimori Higuchi|Alejandro Toledo Manrique|Negativo|2015-12
Medio Impreso|Nuevo Sol|Nuevo Sol|Toledo: “Soy un hombre de familia”|El candidato presidencial Alejandro Toledo aseguró que no hizo ningún comentario sobre la unión civil entre personas del mismo sexo, a pesar de que en un video difundido el miércoles se le oye manifestar: “‘¿Unión civil?.. Yo soy hombre, hermano”. Empero, ayer sostuvo que sí se encuentra en contra del proyecto de ley. “Soy un hombre de familia”, indicó. El líder de Perú Posible pidió que respeten su postura así como él –dijo– hace lo propio con las distintas opiniones de las personas. “Como dice el papa Francisco, ¿quién soy yo para juzgar?”, expresó.|11/12/2015|1909.69|361.8|0|2|Cecilia Isabel Chacón De Vettori|Alejandro Toledo Manrique|Negativo|2015-12
Televisión|RPP|RPP NOTICIAS - EDICIÓN NOCHE |Ollanta Humala criticó exposición de candidatos en CADE 2015 (RPP TV)|El presidente Ollanta Humala calificó como “populismo empresarial” las propuestas de los cinco candidatos que participaron en la CADE (Se vio en imágenes a Pedro Pablo Kuczynski, Alejandro Toledo, César Acuña, Alan García y Keiko Fujimori).|05/12/2015|1144.78||259||Ollanta Moisés Humala Tasso|Alejandro Toledo Manrique|Negativo|2015-12
