Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|El Comercio|El Comercio Cuerpo A|Las fórmulas del 2016 - Hugo Guerra|Quisiera celebrar el advenimiento del nuevo año con optimismo, pero cuando analizo la política nacional solo puedo avizorar el 2016 con recelo. La campaña electoral, hasta este punto, es un desastre , con pocas excepciones. La falta de consistencia ideológica , organización y trayectoria de la mayor parte de instituciones participantes (increíblemente 19 fórmulas) ratifica que prácticamente carecemos de partidos políticos , pero abundan los clubes electorales oportunistas que se aprestan no a tomar el poder , sino a asaltar el Estado. (...) Así, solo quedan tres opciones razonables: PPK ofrece una alternativa interesante y viable, pese a la presencia de gente de tercer nivel en su lista. Keiko Fujimori es también atendible porque, aunque cueste decirlo, ella no es lo mismo que su corrupto padre.|28/12/2015|2981.55|325.64|0|16|Hugo Guerra Arteaga|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Jubilados: ¡libertad! - Ricardo Vásquez Kunze|El jueves 3, el Pleno del Congreso votó por unanimidad a favor de que los afiliados a las AFP tengan la libertad de retirar, llegados a los 65 años, el 95, 5% de su fondo de pensión acumulado. Para mí, es lo mejor que ha hecho este Congreso en los últimos cuatro años, pues no hay mejor incentivo que la competencia verdadera para que un negocio –como lo es el multimillonario de las AFP– demuestre en los hechos si tiene o no legitimidad de existir en el mercado. Y quienes se oponen a esta medida parten de una premisa que revela precisamente lo contrario. (...) Creo que los amigos Verónika Mendoza y Marco Arana, del Frente Amplio de Izquierda, deberían hacerle llegar sus padrones de afiliación partidaria al presidente de la Asociación de AFP del Perú, señor Luis Valdivieso. ¡Sería un estupendo jale!|08/12/2015|2535.14|337.59|0|19|Ricardo Vásquez Kunze|Verónika Mendoza Frisch|Neutro|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a los analistas políticos Mijael Garrido Lecca y Juan Sheput (RPP TV)|Tema: Proceso electoral en marcha. Para Mijael Garrido Lecca han habido un movimiento de alianzas políticas que parecían más bien un mercado de pases de fútbol. Asimismo, indicó que hay una nueva generación de votantes que los políticos están subestimando. Por su parte, Juan Sheput señaló que a diferencia de otras campañas, hoy en día no hay tanta polarización. Seguidamente, resaltó el crecimiento en las encuestas de Julio Guzmán y Verónika Mendoza.|31/12/2015|2582.96||778||Juan Manuel Sheput Moore|Verónika Mendoza Frisch|Neutro|2015-12
Radio|Exitosa|Milagros Leiva en Exitosa |Entrevista al analista político Hugo Guerra y Yehude Simon (Exitosa)|Entrevista. En medio de la coyuntura electoral; el analista político Hugo Guerra comentó que un voto racional sería entre PPK, Alan García o Keiko Fujimori, mas no con César Acuña o Alejandro Toledo. En primer lugar, criticó a Acuña por la falta de fórmula de gobierno e intención de comprar personalidades, además, la alianza PPC – Apra sería interesante en un intento de 'salvar' al segundo mencionado llegando a un punto de madurez democrática. Respecto a Keiko Fujimori, refirió que si bien surgió gracias a su padre, representa una alternativa política diferente. Sobre la presencia de la izquierda, mencionó que Verónika Mendoza es buena en su rubro, pero posee una idea política obsoleta. Por otro lado puntualizó: “No se debe permitir que una mujer como Nadine Heredia nos haya tomado el pelo como nación (…) y la ineptitud de Ollanta Humala nos haya hecho retroceder en la economía”. Vía telefónica Yehude Simon respondió a los cuestionamientos por la salida de Nano Guerra García como candidato a la presidencia y desmintió que Susana Villarán le haya propuesto apoyar a César Acuña.|14/12/2015|3842.37||2033||Hugo Guerra Arteaga|Verónika Mendoza Frisch|Neutro|2015-12
Web|La República|larepublica.pe|La izquierda, dispersa, buscará sobrevivir en el 2016|Los integrantes de la izquierda peruana, fieles a su tradición, competirán entre ellos en las elecciones 2016. El intento de unidad terminó naufragando y hoy tienen tres candidaturas. . .De las planchas anunciadas -y que deberán formalizar su inscripción ante el Jurado Nacional de Elecciones en enero-, la que tiene más opción de crecer es la del Frente Amplio FA, que lidera Verónika Mendoza.|27/12/2015|1014.43||0||Marco Antonio Arana Zegarra|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|La República|La República|Avanza la unidad|A paso lento, pero avanza, la unidad de los partidos y movimientos de izquierda. Por lo pronto, Sergqo Tejada ha indicado que apoyará a Verónika Mendoza, del Frente Amplio. Gonzalo García Núñez, uno de los principales rostros de Únete, ha indicado que su organización iría igual con Keiko.|19/12/2015|146.12|30.38|0|10|Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|Canal N|De 6 a 9|Entrevista a la candidata a la primera vicepresidencia por el Partido Humanista, Rosa Mavila (Canal N)|Entrevista. La congresista y candidata a la primera vicepresidencia por el Partido Humanista, Rosa Mavila, comentó cómo llegó a postular al cargo (cuyo candidato es el parlamentario Yehude Simon), y expresó que es una decisión política. Aclaró, además, qué ocurrió con la candidatura de Hernando 'Nano' Guerra García con Únete y criticó su cambio de centro izquierda a centro derecha (con el partido Solidaridad Nacional, del cual es ahora candidato). Consideró que quizá él aún no tenía sus ideas claras. Reveló también que siempre ha tenido ciertas ideas con respecto a la “izquierda más unida”. Aseveró que para ella la lucha contra la corrupción “no tiene pelaje” y señaló que nadie puede objetarle a Simon su lucha contra este mal que aqueja a la sociedad. Con respecto a Verónika Mendoza, indicó que debe tener una perspectiva a mediano y largo plazo, pues considera que ella está construyendo un espacio público. Sobre su trabajo en las comisiones de narcotráfico y su relación en la política, manifestó que el resultado de su balance es positivo, sin embargo,aún debe tratar temas de lavado de activos, tema que afecta a partidos como el fujimorista. Sobre el financiamiento a las agrupaciones políticas, precisó que la ONPE debe ponerse más estricta en sus evaluaciones. Lamentó, luego, que no se traten temas como el de “Caracol” -sobre quien se dice habría huído en avionetas del Ejército-. Mavila, por otra parte, sostuvo que la decisión de Keiko Fujimori sobre los congresistas que dejó fuera de la lista a la reelección, refleja que es ella quien lidera el partido Fuerza Popular.|31/12/2015|13314||951||Rosa Mavila León|Verónika Mendoza Frisch|Neutro|2015-12
Radio|Radio San Borja|No hay Derecho|Entrevista al periodista Nelson Manrique (San Borja)|Entrevista. El periodista Nelson Manrique, indicó que es necesario un “cambio de las reglas del juego”, ante la época de inscripciones electorales, pues existen organizaciones que no tienen ninguna representatividad ocasionando un “mercado negro”. Sobre la alianza entre el PPC y el APRA, precisó que se basa en el temor de no pasar la valla electoral. Precisó que hay una “relajación moral” por parte de Lourdes Flores Nano. De igual forma se refirió a la reforma que está haciendo la lideresa Keiko Fujimori en el partido Fuerza Popular. Con respecto a César Acuña, expresó que hay un razonamiento que circula en torno a él basado en las diferencias entre él y Alberto Fujimori, señaló además que tiene posibilidad de pasar a segunda vuelta, pues le “está quitando oxigeno a Pedro Pablo Kuczynski. .|16/12/2015|1229.43||1149||Nelson Manrique|Verónika Mendoza Frisch|Neutro|2015-12
Radio|Exitosa|Exitosa Noticias|Marisa Glave: Verónika Mendoza es la única candidata que puede enfrentar a Keiko Fujimori (Eitosa)|Titular. Marisa Glave, miembro del Frente Amplio, sostuvo que Verónika Mendoza es la única candidata presidencial que puede hacerle frente a Keiko Fujimori.|15/12/2015|32.13||17||Marisa Glave Remy|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|La Razón|La Razón|Celeridad|Otros que están algo desesperados son los de Dignidad y Democracia. Su vocero, Justiniano Apaza, pidió a los dirigentes de diversas agrupaciones de izquierda que concreten acuerdos con el Frente Amplio de Verónika Mendoza para la formación de una alianza.|12/12/2015|129.58|22.5|0|4|Justiniano Rómulo Apaza Ordóñez|Verónika Mendoza Frisch|Positivo|2015-12
Web|La República|larepublica.pe|Unidad Democrática buscará formar alianza con Frente Amplio|El parlamentario Sergio Tejada confirmó que el bloque de Unidad Democrática buscará consolidar una alianza con el partido Frente Amplio, de la candidata Verónika Mendoza.. Debido a esto, detalló que ya iniciaron las conversaciones con el partido de Mendoza para que la alianza se concrete previo al 12 de diciembre, fecha límite establecida por el Jurado Nacional de Elecciones..|07/12/2015|1014.43||0||Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Positivo|2015-12
Radio|Exitosa|Milagros Leiva en Exitosa |Entrevista a Marisa Glave (Exitosa)|Entrevista. Marisa Glave comentó sobre su situación y apoyo al Frente Amplio. Dijo sentirse segura de que la candidata Verónika Mendoza pase a la segunda vuelta electoral del próximo año. “Es la única postulante que podría hacerle frente a la lideresa de Fuerza Popular”, precisó.|15/12/2015|3623.13||1917||Marisa Glave Remy|Verónika Mendoza Frisch|Positivo|2015-12
Web|La República|larepublica.pe|Verónika Mendoza se vería perjudicada por “fragmentación de la izquierda”|Antonio Zapata, historiador y analista político, advirtió que la izquierda en el país afronta una “fragmentación radical” que podría afectar severamente la candidatura de Verónika Mendoza en las elecciones del próximo año. (...) La presencia de Vladimiro Huaroc en la plancha de Keiko Fujimori y de la exalcaldesa de Lima, Susana Villarán, como parte del equipo de Daniel Urresti, “revela el fracaso de no conformar un frente unitario”, comentó el especialista.|26/12/2015|1014.43|274.9|0||Antonio Zapata Velasco|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Un problema, sí; pero también una posibilidad - Pedro Tenorio|Buscar la presidencia y ser un completo desconocido para la mayoría de lectores es un gran problema (...) Sorprende que con más de dos décadas en la actualidad política, cinco de cada diez encuestados no tengan ni idea de quién es Ántero Flores-Aráoz o que pese a sus cinco años en el Congreso y varias semanas como precandidata Verónika Mendoza sea ignorada por ocho de ada diez. Igual sucede con Hernando Guerra-García, pese a su carrera como motivador empresarial (...) Hoy César Acuña viene dando el campanazo, pero mientras los viejos conocidos se sacan los ojos, algún enano se podría abrir paso.|06/12/2015|2393.58|123.66|0|2|Pedro Tenorio Narváez|Verónika Mendoza Frisch|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Las fórmulas del 2016 - Hugo Guerra|En cuanto a Alfredo Barnechea, es mucho candidato para un partido querido pero maltratado como Acción Popular. Los demás postulantes pequeños, Ántero Flores-Aráoz, Renzo Reggiardo y Julio Guzmán quizá en el 2021 sean una opción...Así, solo quedan tres opciones razonables: PPK ofrece una alternativa interesante y viable, pese a la presencia de gente de tercer nivel en su lista. Keiko Fujimori es también atendible porque, aunque cueste decirlo, ella no es lo mismo que su corrupto padre. Además, cuenta con el apoyo de un hombre muy valioso como José Chlimper, aunque la participación de Vladimiro Huaroc es absurda, lo mismo que el maltrato a personalidades como Martha Chávez.|28/12/2015|5994.53||0||Hugo Guerra Arteaga|Verónika Mendoza Frisch|Negativo|2015-12
Web|La República|larepublica.pe|Cambalache - Nelson Manrique|El epicentro de la descomposición política en curso está constituido por el entorno de los colaboradores que rodearon a Susana Villarán en su gestión edil y en la lucha contra la revocatoria. En una breve enumeración destacan los casos de Nano Guerra García, propuesto por Villarán como candidato presidencial de Fuerza Social el 2011, que emigró primero al Partido Humanista de Yehude Simon, para luego recalar como candidato presidencial en el partido de Luis Castañeda Lossio, precisamente uno de los artífices del intento de revocatoria. Vladimiro Huaroc, ex-presidente de Fuerza Social, el partido fundado por Villarán, decidió incorporarse al equipo de Keiko Fujimori. Anel Townsend, dirigente en la campaña contra la revocatoria, se incorporó al partido de César Acuña (Yehude Simon afirmó en Twitter que Susana Villarán lo invitó a sumarse a este proyecto, y su afirmación no ha sido desmentida). Ahora se vocea la incorporación de Susel Paredes y Augusto Rey al partido de PPK. Ya ellos se encargarán de negarlo o confirmarlo.|29/12/2015|1014.43||0||Nelson Manrique|Verónika Mendoza Frisch|Positivo|2015-12
Web|Perú 21|peru21.pe|Ausencia cultural I, por David Flores-Hora [Opinión]|-Alianza para el Progreso (César Acuña). Su página web es el culto al ego, es la mirada onanística a su candidato. Lejos de difundir propuestas culturales, su web es solo charlatanería, historias de superación y mal gusto.|06/12/2015|1874.83|138.4|0||David Flores Hora|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|El Peruano|El Peruano|Únete|La confluencia Únete por otra Democracia acordó respaldar a la candidata del Frente Amplio, Verónika Mendoza, anunció el líder de ese bloque partidario, Sigifredo Velásquez. Esto significa que todos los partidos de izquierda participarán juntos en las elecciones de 2016, comentó el dirigente, sin descartar que otros sectores se sumen a esta propuesta.|13/12/2015|378.45|45.34|0|4|Sigifredo Marcial Velásquez Ramos|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Caretas|Caretas|Estado de Suspenso|Entrevista a Ministro Piero Ghezzi. -El desafío es la permanencia en el tiempo. Uno no lo ve en los discursos de los candidatos ""Discursos aburridos. Creen que basta decir bajo impuestos. Falta profundización en los cinco principales"". -¿Ni siquiera PPK? ""Ni siquiera. Necesitan mejor asesoría económica e ideas nuevas""(...) Por un instante pareció que la estantería tributaria se vendría abajo el martes 15. El debate en el Congreso sobre la derogatoria de las exoneraciones tributarias se entrampó en un feroz dimes y diretes. El congresista zurdo (AP - FA) Manuel Dammert denunció el pedido de prórroga como parte de un ""paquetón Iobista"". En la nómina de beneficiarios, las universidades privadas, Ilámese la César Vallejo. Pero también la exoneración del impuesto a la renta a los ahorros, la CTS, los sindicatos, las fundaciones, ONG, la cooperación internacional e incluso los intereses que cobra el BCR.|17/12/2015|18092.28|1850.02|0|24|Mario García Milla|Verónika Mendoza Frisch|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|Marisa Glave: “Verónika Mendoza es la única que puede ganar a Keiko en segunda vuelta”|Keiko Fujimori lidera las encuestas y esto – para algunos – la pone cerca de la segunda vuelta electoral. Ante esto, la integrante del Frente Amplio y ex regidora de Lima, Marisa Glave, asegura que Verónika Mendoza estará es la única que puede ganarle en esa instancia a la lideresa del fujimorismo. (...) Asimismo, Glave criticó a Acuña y lo tildó de encarnar el “fujimorismo del siglo XXI”. Asegura que es uno de los promotores de hacer que “en el Perú la educación sea un negocio”, “jugando con el futuro de la gente”. Lamentó así que el Jurado Nacional de Elecciones (JNE) no cuente los spot de su Universidad César Vallejo como gastos de campaña..|15/12/2015|71.5||0||Marisa Glave Remy|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Del País|Del País|El sesgado análisis de la izquierda - Iván Arenas|La incorporación de Susana Villarán a la plancha del candidato nacionalista, Daniel Urresti, ha sorprendido a tirios y troyanas. (...) Ella nunca entendió que el mundo popular es más grande que sus construcciones ideológicas, y que el cemento y el ladrillo es urgencia en los conos y asentamientos humanos de una Lima que colapsa sin obra pública. Por allí se explica el estrepitoso fracaso de Villarán y el rotundo éxito de un alcalde constructor como Castañeda.|24/12/2015|1098|300.18|0|4|Iván Arenas|Verónika Mendoza Frisch|Neutro|2015-12
Web|La República|larepublica.pe|Susana Villarán: ""Hasta ahora le creo a Urresti, hasta hoy no hay elemento de prueba""|Entrevista. Susana Villarán, candidata a la vicepresidencia por Partido Nacional Peruano. (...) Eso ha pedido Sharmelí Bustíos, la hija del asesinado periodista, quien ha señalado que usted no es jueza para decir si es inocente... . .Quiero decirles a ella y a la viuda de Hugo Bustíos que siempre he luchado por sus derechos, para que los autores materiales e intelectuales de ese brutal asesinato sean severamente sancionados. Solo el Poder Judicial podrá decir si Daniel es inocente o culpable.|22/12/2015|1014.43||0||Susana María del Carmen Villarán de la Puente|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|La República|La República|Guerra Virtual -Eduardo Dargent|Tengo una relación complicada con las redes sociales. Por un lado, ofrecen la posibilidad de enterarse en forma inmediata de debates, artículos y puntos de vista a los que sería difícil tener acceso. Además de permitir el maleteo y la conversación con los amigos en tiempo real. Los parciales de otros candidatos lo atacaron con todo, tal vez temiendo los costos de su crecimiento o simplemente porque se cruzan en el espacio virtual. Los PPKausas señalando que era una suerte de PPK Pulpín. Los seguidores de Verónika Mendoza y otros colectivos de izquierda criticaron su supuesta postura no ideológica, de ser un derechista disfrazado. Varios levantaron versiones sobre su financiamiento millonario. Fue tanto el movimiento que el genial El Panfleto tituló “Twitteros se independizan del Perú y llaman a 2da vuelta entre Julio Guzmán y Verónika Mendoza”.|19/12/2015|3560.75|424.97|0|5|Eduardo Dargent Bocanegra|Verónika Mendoza Frisch|Neutro|2015-12
Web|Gestión|gestion.pe|Mendoza pretende regular el contenido de los medios|La candidata presidencial del Frente Amplio, Verónika Mendoza, señaló que en un virtual gobierno suyo el Estado tendrá la potestad de regular el contenido de los medios de comunicación...“Es totalmente legítimo que el Estado tenga un rol regulador y sancione cuando no se respeten las normas. No por gusto hemos tenido movilizaciones ciudadanas contra la televisión basura”, comentó en Canal N. En tanto, el vocero de Peruanos Por el Kambio, Carlos Bruce, informó que cualquier tipo de regulación del Gobierno central son ideas contrarias a la visión de su líder, Pedro Pablo Kuczynski..|16/12/2015|295.49||0||Omar Quesada Martínez|Verónika Mendoza Frisch|Negativo|2015-12
Medio Impreso|Caretas|Caretas|Perfil de campaña-Gustavo Gorriti|Este mes será el prólogo de la campaña para las elecciones generales de abril de 2016, que será como las de 2001, 2006, y 2011: corta, intensa y sucia. ¿Quién ha hecho hasta ahora más por ganar y afianzar posiciones en el centro? Desde la derecha, ha habido algunos amagues de PPK; y una propuesta sin duda interesante y audaz de Alan García: la propiedad del subsuelo para convertir en accionistas a los habitantes de las zonas de yacimientos mineros. Vi el otro día que una adivina le leyó las cartas a César Acuña, a satisfacción del cliente. Me temo que se necesita mucha más clarividencia que la mostrada en esa ocasión para predecir el futuro de Acuña. Tiene capacidades peco conocidas y que por eso llevan la fuerza añadida de la sorpresa. Entonces, ¿qmen ha avanzado mejor hacia el centro? Hasta ahora, y con ventaja, Keiko Fujimori.|03/12/2015|21773.4|2227.2|0|46|Gustavo Gorriti Ellenbogen|Verónika Mendoza Frisch|Neutro|2015-12
Radio|RPP|La Rotativa del Aire (Primera Edición)|Piden declarar al Callao en estado de intervención (RPP)|Entrevista. Jonhy Pablo Pablo, vocero de la Coordinadora Recuperando al Callao, informó que ayer se reunió con los congresistas Sergio Tejada y Verónika Mendoza a fin de que intercedan para que la Provincia Constitucional sea declarada en estado de intervención, tal como sucedió con la región Áncash. En RPP, señaló que las organizaciones criminales del Primer Puerto están coludidas con las autoridades del Gobierno Regional del Callao, Municipalidad Provincial del Callao, Policía Nacional y Poder Judicial. En ese sentido, aseguró que el gobernador regional Félix Moreno está siendo acusado por diversos actos de corrupción, entre ellos las irregulares construcciones de la carretera Néstor Gambetta y del terreno de Corpac.|11/12/2015|6655||605||Jonhy Pablo Pablo|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|La voz clara|Pedro Francke. dirigente de! Frente Amplio (FA)I planteó que las candidatas presidenciales Keiko Fujimori y Verónika Mendoza sostengan un debate. ""Son las dos únicas candidatas presidenciales. Serie interesante un debate entre ambas, hay bastantes diferencias entre ellas, incluso respecto a la visión sobre las mujeres y los temas de derechos humanos"", expresó.|08/12/2015|448.85|47.6|0|2|Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Hildebrandt en sus trece|Hildebrandt en sus trece|Lo que no se oirá en Paracas - Pedro Francke|Como todos los años, en estos días se realiza la CADE, la ""Conferencia Anual de Ejecutivos: nuevamente en un exclusivo hotel de Paracas. Este año, también como de costumbre, se invita a candidatos presidenciales con una clara preferencia hacia quienes no cuestionan la política económica de los últimos 25 años. (...) Gas y energía limpia. Gracias a PPK nuestro gas se exporta por el Consorcio Camisea, que nos ha estafado con 63 millones de dólares haciéndonos trampa con los precios y pagándonos menos regalías. Al mismo tiempo la distribución del gas en el sur y a nivel nacional avanza a paso de tortuga.|04/12/2015|3514.4|764.79|0|15|Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Positivo|2015-12
Web|Correo|diariocorreo.pe|Partidos de izquierda se unen para apoyar la candidatura de Mendoza|La confluencia Únete por otra Democracia acordó respaldar a la candidata del Frente Amplio, Verónika Mendoza, anunció hoy el dirigente de ese bloque partidario, Sigifredo Velásquez, lo que significa que todos los partidos de izquierda participarán juntos en las elecciones de 2016.|12/12/2015|702.1||0||Sigifredo Marcial Velásquez Ramos|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Extra|Extra|Reto a Keiko|El dirigente del Frente Amplio (FA), Pedro Francke, propuso que las candidatas a la presidencia de la República , Keiko Fujimori y Verónika Mendoza, sostengan un debate sobre el derecho de las mujeres y los derechos humanos, a fin de contrastar sus respectivas propuestas. Se esperan respuestas.|07/12/2015|96|24.77|0|4|Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Tejada aportará conprofesionales|Sergio Tejada dijo que su organización Bloque Nacional Popular tiene previsto aportar con profesionales en la propuesta programática y en la campaña electoral para difundir los planes de gobierno y la candidatura de Verónika Mendoza.|14/12/2015|1676.02|117.38|0|3|Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Positivo|2015-12
Web|La República|larepublica.pe|Guerra Virtual - Eduardo Dargent|(...) Los parciales de otros candidatos lo atacaron con todo, tal vez temiendo los costos de su crecimiento o simplemente porque se cruzan en el espacio virtual. Los PPKausas señalando que era una suerte de PPK Pulpín. Los seguidores de Verónika Mendoza y otros colectivos de izquierda criticaron su supuesta postura no ideológica, de ser un derechista disfrazado. Varios levantaron versiones sobre su financiamiento millonario. . .Otros comentaristas discutían su ausencia de opiniones claras o informadas en temas como el matrimonio igualitario o la situación de Israel y Palestina. Y se cuestionó la supuesta ola, serían trucos de marketing y compra de publicidad. Fue tanto el movimiento que el genial El Panfleto tituló “Twitteros se independizan del Perú y llaman a 2da vuelta entre Julio Guzmán y Verónika Mendoza”..|19/12/2015|1014.43||0||Eduardo Dargent Bocanegra|Verónika Mendoza Frisch|Neutro|2015-12
Web|RPP|rpp.com.pe|Dignidad y Democracia pide celeridad en alianzas con el Frente Amplio|El vocero de la bancada de Dignidad y Democracia, Justiniano Apaza, pidió a los dirigentes de diversas agrupaciones de izquierda que concreten acuerdos con el Frente Amplio de Verónika Mendoza para la formación de una alianza.|11/12/2015|1700.92|335.76|0||Justiniano Rómulo Apaza Ordóñez|Verónika Mendoza Frisch|Positivo|2015-12
Web|La República|larepublica.pe|Proponen debate sobre derechos humanos entre Verónika y Keiko|Un debate entre la candidata del Frente Amplio, Verónika Mendoza y la postulante de Fuerza Popular, Keiko Fujimori, sobre derecho de las mujeres y derechos humanos planteó Pedro Francke. . .“Son las dos únicas candidatas presidenciales. Sería interesante un debate entre ambas, hay bastantes diferencias entre ellas, incluso respecto a la visión sobre las mujeres y los temas de derechos humanos"", declaró el economista, dirigente del Frente Amplio. . .Francke sostuvo que Verónika Mendoza le ha dicho que está dispuesta a debatir con la hija de Alberto Fujimori y con cualquier otro candidato..|07/12/2015|1014.43||0||Pedro Andrés Francke Ballvé|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|La República|La República|Irreal Politik - Mirko Lauer|La izquierda terminó de perfilar su participación en el 2016: tres fórmulas presidenciales reconocibles como de izquierda, y una pequeña constelación de figuras izquierdistas en diversas fórmulas de derecha.(....) El principal factor en este resultado ha sido la poca disponibilidad de inscripciones en el JNE propiamente de izquierda. Así, la candidatura más perfilada y mediática de la izquierda, con Verónika Mendoza y el Frente Amplio, está ubicada bastante más a la izquierda que todos sus socios electorales.(...) Villarán es sin duda el rostro de izquierda más conocido en el país, con por lo menos un pie metido en las grandes ligas.|22/12/2015|1242.06|255.87|0|4|Mirko Lauer|Verónika Mendoza Frisch|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Arana responde a Hugo Blanco|En una carta amable y fraterna, el líder de Tierra y Libertad, Marco Arana, responde en este texto el artículo crítico del veterano luchador social Hugo Blanco al Frente Amplio y la campaña electoral de Verónika Mendoza.|27/12/2015|8533.4|777.94|0|18|Marco Antonio Arana Zegarra|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|La República|La República|Cambalache - Nelson Manrique|El travestismo político de las últimas semanas es un momento notable de la crisis de representación que el Perú afronta desde los años 90. En la izquierda se vive el cierre, muy mal procesado, de un ciclo generacional. Por un lado, se ha agotado el impulso de la generación que formó la Izquierda Unida en los 80, después de 25 años de intentos infructuosos de “refundar” la izquierda. Por otro, emerge una nueva generación de dirigentes que mantienen lazos tenues con la generación anterior, cuyos integrantes están entre los 25 y 35 años, en que las mujeres tienen una participación muy destacada: Verónika Mendoza, Marisa Glave, Sigrid Bazán, Claudia Cisneros, y más. (...) El epicentro de la descomposición política en curso está constituido por el entorno de los colaboradores que rodearon a Susana Villarán en su gestión edil y en la lucha contra la revocatoria. En una breve enumeración destacan los casos de Nano Guerra García, propuesto por Villarán como candidato presidencial de Fuerza Social el 2011, que emigró primero al Partido Humanista de Yehude Simon, para luego recalar como candidato presidencial en el partido de Luis Castañeda Lossio, precisamente uno de los artífices del intento de revocatoria. Vladimiro Huaroc, ex-presidente de Fuerza Social, el partido fundado por Villarán, decidió incorporarse al equipo de Keiko Fujimori. Anel Townsend, dirigente en la campaña contra la revocatoria, se incorporó al partido de César Acuña (Yehude Simon afirmó en Twitter que Susana Villarán lo invitó a sumarse a este proyecto, y su afirmación no ha sido desmentida). Ahora se vocea la incorporación de Susel Paredes y Augusto Rey al partido de PPK. Ya ellos se encargarán de negarlo o confirmarlo.|29/12/2015|3594.34|428.44|0|5|Nelson Manrique|Verónika Mendoza Frisch|Positivo|2015-12
Medio Impreso|Perú 21|Perú 21|El Bloque Popular va con Mendoza|El Bloque Nacional Popular (BNP), agrupación que promovía la precandidatura presidencial del congresista Sergio Tejada, suscribió un acuerdo con el Frente Amplio para que sus bases y dirigentes apoyen la postulación a Palacio de Verónika Mendoza. Entre los acuerdos figura el de propiciar la participación de los miembros del Bloque Nacional Popular en las listas de candidatos al Congreso Nacional y el Parlamento Andino.|30/12/2015|472.95|42.09|0|7|Sergio Fernando Tejada Galindo|Verónika Mendoza Frisch|Positivo|2015-12
Televisión|Canal N|N Portada|Alianzas políticas fueron sorpresa electoral (Canal N)|Entrevista. Marisa Glabe, integrante de Frente Amplia y Pablo Secada, militante del PPC, se pronunciaron sobre alianzas políticas. Marisa Glabe señaló que en Frente Amplio las puertas están abiertas a organizaciones políticas que quieran sumarse. Además, refirió que Verónika Mendoza propone una campaña de optimismo vinculada a acuerdos programáticos. A su vez, Pablo Secada, dijo que en este proceso electoral se confirma que no hay ningún partido, Además señaló que la gente pierde de vista el problema de la economía. En esa línea dijo que se necesitan partidos reales que acompañen las reformas. Luego, Marisa Glabe comentó sobre la unión de Susana Villarán a la campaña de Daniel Urresti, dijo que la decisión de la exalcaldesa le desconcierta. Además, indicó que la manera de luchar contra Keiko Fujimori es apostar por proyectos políticos claros. “Verónika Mendoza representa una nueva generación y de una izquierda viable” acotó.|24/12/2015|14714||1051||Marisa Glave Remy|Verónika Mendoza Frisch|Positivo|2015-12
Web|La República|larepublica.pe|Huayco en llamas - Aurora Bravo Heredia|Si gana cualquiera de los 5 candidatos presidenciales que encabezan las encuestas –Keiko, PPK, Acuña, Alan o Toledo- será la oficialización de la inviabilidad del país. Entonces se estampará contra la realidad, el simulacro de todas las versiones triunfalistas de CADES, marcas Perú, emprendedurismo, nebraskas, arellanos marketing y misturas; seremos sepultados por el huayco de la mafia y corrupción estructurales que está arrasando todos los poderes del estado. Esa metástasis del cáncer que engendró la dictadura fujimontesinista en simbiosis con las redes del narcotráfico, y que los gobiernos de turno han dejado florecer. Esa metástasis que se expande aceleradamente en las células – ciudadanos, que reproducen la psicopatía del poder en sus formas de vida cotidiana: violencia, delito, abuso, crimen, racismo y resignación.|22/12/2015|1014.43||0||Aurora Maritza Bravo Heredia|Verónika Mendoza Frisch|Positivo|2015-12
