Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Radio|Capital|Noche Abierta|Entrevista a Luis Benavente, director de Vox Populi (Capital).|En el programa Noche Abierta se presentó el director de Vox Populi, Luis Benavente, quien opinó sobre los próximos comicios generales del 2016, y las alianzas políticas. Asimismo, dio su parecer sobre los candidatos presidenciales Keiko Fujimori, Pedro Pablo Kuczynski, César Acuña, Alan García, Julio Guzmán y Alejandro Toledo. por su parte, el periodista Guillermo Giacosa manifestó que sacaron una nota en la cual dicen que Ricardo Belmont estaría financiando al candidato presidencial Julio Guzmán, pero al mismo tiempo incluyen en todo una nota sobre Lelio Balarezo. Giacosa dijo tener la impresión que Guzmán no tiene nada que ver con Balarezo. Llamada de los oyentes.|14/12/2015|9600.57||2799||Luis Benavente Gianella|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|La República|La República|“Nosotros proponemos que la Policía vuelva a tener investigación”|Entrevista a Luis Thais Díaz. Dirigente de Perú Posible, integrante del equipo que desarrolló el plan de gobierno que presenta esta agrupación para la campaña presidencial. - Julio Guzmán, candidato de Todos Por el Perú, dijo que el ex presidente Alejandro Toledo plagió su plan en la CADE. Que me diga a mí en mi cara que este es el plan de gobierno de él. No lo conozco, no tiene experiencia ni capacidad de gestión. Esto lo he escrito yo.|15/12/2015|3174.44|540.6|0|9|Luis Thais Díaz|Julio Guzmán Cáceres|Negativo|2015-12
Televisión|Canal ATV Plus|Hora Clave|Entrevista al analista político Eugenio D'Medina (ATV+)|Entrevista. El analista político Eugenio D'Medina comentó sobre la coyuntura política. En ese sentido, señaló que a Alan García no le suma mucho la alianza con el PPC. De otro lado, indicó que la presencia de Mercedes Aráoz en la plancha presidencial de Pedro Pablo Kuczynski no le añade algo distinto. Sobre el fujimorismo, consideró que hay un entorno dentro de Fuerza Popular que está manipulando a Keiko Fujimori. En cuanto a César Acuña, sostuvo que de todos los candidatos es el que más deseos tiene de ganar, y eso lo hace un candidato muy potente. Añadió que en un país con mucho analfabetismo, acusarlo de no saber leer le favorece. De Daniel Urresti opinó que es el candidato enviado para ensuciar la campaña, y lo comparó como un “perro callejero enfermo con la rabia”. En otro momento, refirió que Alejandro Toledo puede ser sobrepasado muy pronto por Verónika Mendoza o Ántero Flores-Aráoz. Finalmente, pidió que algunos de los candidatos ponga en agenda el tipo de Poder Judicial que necesitamos.|18/12/2015|7160||1432||Eugenio D´Medina Lora|Julio Guzmán Cáceres|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Las fórmulas del 2016 - Hugo Guerra|En cuanto a Alfredo Barnechea, es mucho candidato para un partido querido pero maltratado como Acción Popular. Los demás postulantes pequeños, Ántero Flores-Aráoz, Renzo Reggiardo y Julio Guzmán quizá en el 2021 sean una opción...Así, solo quedan tres opciones razonables: PPK ofrece una alternativa interesante y viable, pese a la presencia de gente de tercer nivel en su lista. Keiko Fujimori es también atendible porque, aunque cueste decirlo, ella no es lo mismo que su corrupto padre. Además, cuenta con el apoyo de un hombre muy valioso como José Chlimper, aunque la participación de Vladimiro Huaroc es absurda, lo mismo que el maltrato a personalidades como Martha Chávez.|28/12/2015|5994.53||0||Hugo Guerra Arteaga|Julio Guzmán Cáceres|Negativo|2015-12
Medio Impreso|La República|La República|Villancicos políticos de esta Navidad - Augusto Álvarez Rodrich|El final del año llega con Keiko Fujimori a la cabeza y la pelea por el segundo lugar entre Pedro Pablo Kuczynski y César Acuña, mientras los ex presidentes Alan García y Alejandro Toledo se van rezagando. (...) A su vez, con una imagen muy mellada por los narcoindultos, Alan García seguramente buscará –ahora en insólita sociedad con Lourdes Flores– revertir el empequeñecimiento de su candidatura (hoy en solo 5%, según GfK) exhibiendo liderazgo y habilidad en la movida electoral, mientras que un desconcertante Toledo –ya en 3%–, se desliza al pelotón de los candidatos hasta ahora menores como Verónika Mendoza (2%), Julio Guzmán (2%), Daniel Urresti (2%) y Renzo Reggiardo (1%).|20/12/2015|1904.86|241.48|0|7|Augusto Álvarez Rodrich|Julio Guzmán Cáceres|Neutro|2015-12
Web|Perú 21|peru21.pe|César Acuña descartó incorporación de Susana Villarán a su agrupación política|El candidato presidencial de Alianza para el Progreso, César Acuña, descartó hoy una eventual incorporación de la exalcaldesa de Lima, Susana Villarán a su agrupación política las elecciones generales de 2016...(...) El candidato presidencial de Alianza para el Progreso, César Acuña, descartó hoy una eventual incorporación de la exalcaldesa de Lima, Susana Villarán a su agrupación política las elecciones generales de 2016.|13/12/2015|1874.83||0||Susana María del Carmen Villarán de la Puente|Julio Guzmán Cáceres|Neutro|2015-12
Radio|Radio Nacional|Nacional en la Noticia|Entrevista al congresista Mesías Guevara Amasifuén (Nacional)|Entrevista. El congresista Mesías Guevara Amasifuén, precandidato presidencial por Acción Popular (AP), exigió a los postulantes al Sillón de Pizarro a informar a la población cuáles son sus propuestas para combatir la impunidad. Indicó que esto es importante al considerar que la impunidad es la madre de la corrupción, flagelo que “engendra a la pobreza, inseguridad ciudadana y todos los males habidos y por haber”. En “Desde la radio”, destacó que todos los proyectos de ley que presentó durante su labor parlamentaria estuvieron inspirados en las enseñanzas legadas por sus líderes políticos Fernando Belaunde Terry y Valentín Paniagua Corazao. Más adelante, informó que la Oficina Nacional de Procesos Electores supervisará las elecciones internas de AP este domingo 20 de diciembre. Finalmente, sostuvo que él no tiene tanta plata como César Acuña Peralta para llevar con holgura una campaña electoral. “Tengo dinero para vivir con dignidad, pero no para comprar conciencias”, sentenció Guevara.|17/12/2015|869.2||820||Alberto Ku King|Julio Guzmán Cáceres|Positivo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a los analistas políticos Ángel Delgado y Jorge Nieto sobre los candidatos con más likes en el Facebook (RPP TV)|Conozca quiénes son los candidatos con más likes en el Facebook. Sobre el particular, el analista político Ángel Delgado aclaró que Julio Guzmán aparece en cuarto lugar en las redes sociales, pero no aparece en las encuestas. A su turno, el politólogo Jorge Nieto señaló que ahora las redes sociales construyen argumentos que se convierten en consignas. Además, señaló que los seguidores de Keiko Fujimori en redes sociales son muy descalificadores, los de PPK y Alan García son más estructurados y en el caso de César Acuña “uno ve que hay plata como cancha”.|18/12/2015|3275.22||741||Ángel Guillermo Delgado Silva|Julio Guzmán Cáceres|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Las encuestas a un paso de entrar al año electoral|Solo un candidato ha logrado ganar la presidencia, en las últimas tres elecciones, luego de haber liderado la intención de voto en diciembre. Fue Alejandro Toledo en el 2001. Ni Lourdes Flores ni Luis Castañeda pudieron celebrar una victoria en el 2006 y 2011, respectivamente. Toledo, quien intentó regresar a Palacio, no pudo repetir el plato en los comicios pasados.|28/12/2015|5994.53||0||Luis Benavente Gianella|Julio Guzmán Cáceres|Neutro|2015-12
Web|La República|larepublica.pe|El reto de pasar de ser el rey de Facebook a buscar ganar una elección presidencial|A casi cuatro meses de las elecciones generales, Guzmán y Verónika Mendoza tienen alta presencia digital. Al igual que Pedro Pablo Kuczynski, quien se mantiene como el candidato preferido de la red. Pero pese a esta tendencia digital se debe tener en cuenta que en la campaña del 2011 esto no fue suficiente y PPK no pasó a la segunda vuelta. Además, los últimos sondeos de intención de voto mantienen a Keiko Fujimori, Kuczynski y César Acuña entre los tres primeros en las preferencias de los peruanos.|25/12/2015|1014.43||1008||Miguel Antonio Ugaz Gaviño|Julio Guzmán Cáceres|Positivo|2015-12
Medio Impreso|Gestión|Gestión|Hay 11 millones de usuarios peruanos en Facebook en edad para votar|A casi cuatro meses de las elecciones, no será suficiente para los 18 candidatos recorrer diversos distritos y regiones del país o pintar las paredes con sus nombres. En la plataforma digital también se juegan los votos. “Existen 11 millones de peruanos en Facebook en edad de votar”, comenta Víctor Lozano, director de estrategia en Catalán Studio. Para Víctor Lozano, el candidato de Todos por el Perú, Julio Guzmán, es quien mejor gestionó el canal digital. Lozano y Linares coincidieron en que, técnicamente, los cinco primeros candidatos dan un uso adecuado a sus redes sociales. No obstante, no hay buena práctica de la comunicación en algunos casos. “Acuña es el candidato de la educación. PPK de la inversión. ¿Pero qué hay de Alan o Keiko?”, finalizó Lozano.|28/12/2015|8460.54|663.72|0|26|Freddy Linares|Julio Guzmán Cáceres|Neutro|2015-12
Web|La República|larepublica.pe|El 36% de peruanos todavía no deciden por quién votarán el 2016|¿Quiénes podrían aprovechar? Para Luis Benavante, el porcentaje de los indecisos revela que existe en el país “mucho malestar y desengaño por la política”, situación que se agrava por la participación de varios candidatos que tienen serios cuestionamientos.. .“Hay una demanda de cambio bien fuerte”, agrega Benavente y considera que el respaldo que viene obteniendo César Acuña podría explicar, en parte, esa atmósfera de descontento y exigencia de nuevas ofertas electorales.|21/12/2015|1014.43||0||Luis Benavente Gianella|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Sumas y restas - Sandro Venturo|Las campañas están en curso a pesar de los candidatos. Por su comportamiento de las semanas anteriores, parecía que estaban esperando enero para recién entrar en carrera. Se les veía tranquilos con las encuestas. Pero se vieron obligados a reaccionar ante la emergencia de Acuña. Keiko Fujimori preferiría el silencio. Ha trabajado con éxito por todo el país para reconectar con los jó- venes y los pobres. (...) PPK debió comenzar su campaña mucho antes. Quiso guardar la sorpresa para el verano y fue sorprendido antes. Debió ganar tiempo, presentándose allí donde no lo conocen, en los sectores más pobres del campo y la ciudad. (...) Alan ya no va solo. Su candidatura tiene apellido compuesto: “García-Flores”. (...) Toledo es un chiste. Los demás todavía no cuentan. Guzmán y Mendoza deben empeñarse en lograr la mejor performance en dirección a las elecciones de 2021. Si se hacen conocidos en estas elecciones con sus propuestas, avanzan.|19/12/2015|2972.85|253.3|0|5|Sandro Venturo Schultz|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|Correo|Correo|Tweet - Cecilia Blume|""Julio Guzmán dice que ha sido viceministro dos veces. Favor ¿de qué y cuánto tiempo y con quién?"".|24/12/2015|172.15|18.92|0|4|Cecilia Blume Cilloniz|Julio Guzmán Cáceres|Negativo|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista al analista político, José Alejandro Godoy (Exitosa)|Entrevista. El analista político José Alejandro Godoy hizo un balance de los últimos acontecimientos en el gobierno. En primer lugar, indicó que el presidente Ollanta Humala desearía que su candidato resalte y podría explicarse su reacción ante las críticas. Asimismo, opinó sobre el spot de campaña de 'Nano' Guerra García, como deberá conectar Julio Guzmán con la población más allá de las redes sociales, la no inclusión de sendos representantes fujimoristas de la plancha congresal de Fuerza Popular y calificó a la Ley Universitaria como óptima para el sector educativo. Se recibieron llamadas del público.|31/12/2015|2848.23||1507||José Alejandro Godoy|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Indecisos; la mayoría - César Lévano|La encuesta de GfK publicada ayer en La República muestra que Keiko Fujimori sigue en la punta de la intención de voto, pero ha bajado dos puntos: de 32 a 30 por ciento. Hay, en cambio, un 36 por ciento que aún no decide su voto o indica que votaría en blanco o viciado. Alan García, después de su publicitada alianza con el PPC, sigue hundiéndose. Ahora está en cinco por ciento, frente al 11 de PPK, el 8 de César Acuña y el 3 de Alejandro Toledo. Bajo el rubro de Otros, con dos por ciento cada uno, aparecen Verónika Mendoza, Julio Guzmán y Daniel Urresti. Más abajo, con 0.2 por ciento, queda Ántero Flores-Aráoz.|21/12/2015|2292|240.65|0|2|César Lévano|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|La Razón|La Razón|En enero empezará ""una lucha frontal""|Los próximos meses de campaña electoral se caracterizarán por ser una ""lucha frontal"" por conquistar el segundo lugar de las preferencias electorales, en las que el factor Daniel Urresti jugará un rol importante, manifestó el analista político, Luis Benavente. En declaraciones a la Agencia Andina, el analista sostuvo que la diferencia de voto entre Keiko y el resto de sus rivales provocará que estos enfoquen esfuerzos en conquistar una segunda posición y llegar a segunda vuelta. ""Se van a concentrar en una lucha frontal por el segundo lugar porque lo otro (buscar el primer lugar) va a llevar a un desgaste demasiado grande y las posibilidades son mínimas"", precisó. Por tanto, indicó que Pedro Pablo Kuczynski, Alan García, César Acuña y Alejandro Toledo, concentrarán sus estrategias en confrontar con sus oponentes directos para sumar más votos y alcanzar la segunda vuelta.|18/12/2015|1178|200.53|0|4|Luis Benavente Gianella|Julio Guzmán Cáceres|Neutro|2015-12
Televisión|Canal N|N Noticias|Predicciones para el 2016 (Canal N)|Videntes pronostican resultados de las próximas elecciones. Luisa la Diosa del Amor y Ana Shura coincidieron que Keiko Fujimori será la nueva presidenta. Por su parte, Leandro López aseveró que Keiko pasará a segunda vuelta con alguien que podría ser César Acuña o Julio Guzmán. Añadió que Pedro Pablo Kuczynski se queda en primera vuelta y Alan García debe cuidar su salud el próximo año.|26/12/2015|9310||665||Leandro López|Julio Guzmán Cáceres|Positivo|2015-12
Web|La República|larepublica.pe|“Nosotros proponemos que la Policía vuelva a tener investigación”|Entrevista. Luis Thais Silva, dirigente del Perú Posible. (...) Julio Guzmán, candidato de Todos Por el Perú, dijo que el ex presidente Alejandro Toledo plagió su plan en la CADE.. .Que me diga a mí en mi cara que este es el plan de gobierno de él. No lo conozco, no tiene experiencia ni capacidad de gestión. Esto lo he escrito yo.|15/12/2015|1014.43||0||Luis Thais Díaz|Julio Guzmán Cáceres|Negativo|2015-12
Web|Publimetro|publimetro.pe|Susana Villarán anuncia que participará en las elecciones 2016|En un comunicado difundido en su cuenta de Facebook, defendió su decisión ante la posibilidad de que el fujimorismo vuelva a ser gobierno. (...)“Lo he hecho hasta hoy con César Acuña, con PPK, con Alfredo Barnechea, con Ántero Flores-Aráoz, con Yehude Simon, con muchos líderes y lideresas de base de las izquierdas. Hoy lo haré con Julio Guzmán. Persistiré en ello”, agregó.|12/12/2015|133.02||0||Susana María del Carmen Villarán de la Puente|Julio Guzmán Cáceres|Neutro|2015-12
Web|La República|larepublica.pe|Perú Wars: El Despertar a la Fuerza - Marco Sifuentes|–Alfredo Barnechea tiene suficientes contactos en los medios como para obtener valiosos minutos de exposición en televisión. Si hay un nicho de votantes que busca a alguien que “hable bonito” pero no quiere votar por el candidato de los narcoindultos, aquí tiene a su hombre. La verdad, si lo pusieran a debatir con gente como Acuña, Barnechea quedaría como Churchill. Con un equipo de campaña sólido, también podría pasar la valla.|23/12/2015|1014.43||0||Marcos Sifuentes|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Alberto ya no puede luchar contra Keiko|Entrevista a Fernando Tuesta Soldevilla, analista electoral. Pero el gran bastión de votantes del fujimorismo son los que apoyaron el régimen de Alberto Fujimori, donde brillaron los congresistas ahora apartados... Keiko no ha dejado de ser fujimorista. No ha renegado de su padre. Además, cuando uno toma distancia de un candidato, va por otro. Y yo no creo que un fujimorista que se sienta muy identificado con el gobierno de Alberto Fujimori vaya a votar por PPK, por Acuña, por Alan García, por Toledo. Por último, se morderán la lengua, pero votarán por el fujimorismo. (...) Históricamente (salvo Toledo en 2001), los candidatos presidenciales que en diciembre punteaban en las encuestas no terminaron bien la elección. ¿No podría pasar lo mismo con Keiko? En el Perú no hay que descartar nada, pero es bien difícil. ¿Tampoco descartaría que surja un outsider? Es posible que aparezca, pero no necesariamente va a ocurrir... Julio Guzmán se está preparando hace más de dos años, Alfredo Barnechea es una persona muy preparada, pero eso no es suficiente. Me parece mucho más difícil que los demás logren subir en las encuestas.|31/12/2015|21361.72|2237.5|0|10|Fernando Tuesta Soldevilla|Julio Guzmán Cáceres|Neutro|2015-12
Web|Trome|trome.pe|Elecciones 2016: Keiko Fujimori y Alan García bajan en encuesta|La última encuesta nacional urbano rural de GFK arrojó que Keiko Fujimori (Fuerza Popular) y Alan García (Apra-PPC) bajaron ligeramente en su intención de voto con miras a las Elecciones 2016. En tanto, Pedro Pablo Kuczynski (PPK) y César Acuña (Alianza Para el Progreso) subieron.|20/12/2015|1979.63||0||Hernán Chaparro|Julio Guzmán Cáceres|Neutro|2015-12
Web|Perú 21|peru21.pe|Alditus was right! - Aldo Mariátegui|(...) Sigamos con las arcadas como cancha: ¿qué hace un rojo de toda la vida como Huaroc con Keiko? ¿Qué hace una roja supuestamente consecuente como Rosa Mavila aliada con Yehude “Baguazo” Simon, divisionista de la izquierda y ex aliado aprista, ppkausa y toledista, amén de preso por vínculos con el MRTA? ¿Qué hace el maoísta de Patria Roja Gregorio Santos de aliado del fonavista Andrés Alcántara después de que este maltrató así al siomista García Núñez y todo ese sector de viejos de la izquierda? ¿Qué hace Lourdes Flores al lado de Alan después de que ella, a comienzos de los 90, probara todas las acusaciones contra este por BCCI, Mirages, etc…? ¿Qué hace un jurista respetable como Marco Ibazeta de compañero de fórmula de Belmont? ¿Qué hace un religioso como el pastor Lay al lado de un tipo como Acuña? ¿Tan desesperado está Solidaridad para no ir a la baja que recurre al recién choteado ‘Nano’? ¿Reggiardo, Barnechea, Guzmán, Pancho Diez Canseco y Popy creen de verdad que tienen alguna chance? ¿De dónde ha sacado Popy ese extravagante corte de pelo medieval?|22/12/2015|1874.83||0||Aldo Mariátegui Bosse|Julio Guzmán Cáceres|Negativo|2015-12
Web|Perú 21|peru21.pe|Alfredo Ferrero: La danza de las alianzas|(...) Acuña incorporó como aliados electorales a algunos movimientos regionales y Somos Perú (Andrade). El PPC (en crisis) viene coqueteando con el Apra hace tiempo: Alan y Lourdes bailando marinera y lanzándose piropos. Parece que Lourdes irá a la vicepresidencia, podrían ser un cogobierno. Alan perdió a Kouri (Chim Pum Callao) en este juego de alianzas. Creo que el Apra y el PPC pueden complementarse bien. ¿Alcanzará?..Varios van solos. Los que tienen opción de pasar a segunda vuelta son Keiko y PPK. Keiko viene trabajando con jóvenes profesionales, nuevos en política, tratando de darle otra cara a su movimiento, pero la experiencia en política también es valiosa, la mixtura es lo ideal. PPK, tras su experiencia de alianza con Acuña, Yehude y PPC, ha preferido fortalecer su partido.|17/12/2015|1874.83|605.58|0||Alfredo Ferrero Diez-Canseco|Julio Guzmán Cáceres|Neutro|2015-12
Televisión|Canal N|N Portada|Exministro Chiabra e internacionalista Ramiro Escobar opinaron sobre dichos de Alejandro Toledo y Carlos Raffo (Canal N)|El candidato presidencial de Perú Posible, Alejandro Toledo, se definió como “un hombre de familia” al querer cambiar el sentido de una declaración suya sobre la unión civil entre homosexuales (“Yo soy hombre, hermano”). Además, dijo que no juzga a las personas por su orientación sexual. Su primera declaración fue criticada enérgicamente por el legislador Carlos Bruce. De otro lado, Carlos Raffo presagió que la lideresa fujimorista Keiko Fujimori no pasará a la segunda vuelta. .El exministro de Defensa Roberto Chiabra dijo haber entendido que el exmandatario defiende a la familia tradicional compuesta por varón y mujer. Además, dijo que los candidatos deben ser muy cautos en sus respuestas porque de inmediato pueden surgir críticas..Por su parte, el internacionalista Ramiro Escobar dijo que es políticamente penoso que solo la candidata Verónika Mendoza hable con claridad sobre el tema de la unión civil (comparando con lo dicho por los candidatos Julio Guzmán y Pedro Pablo Kuczynski). Sobre lo dicho por Carlos Raffo, el exministro Chiabra dijo creer que Keiko Fujimori si pasará a la segunda vuelta y allí podría ganar si hace cambios en su organización política. Por su parte, Ramiro Escobar dijo que es un “delirio” creer que Keiko Fujimori se está yendo a la izquierda, aunque sí se estaría “desalbertizando” (en referencia a su padre).|10/12/2015|17052||1218||Ramiro Escobar|Julio Guzmán Cáceres|Neutro|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista al secretario de Defensa de la Federación de Estudiantes del Perú, Enrique Rodríguez (Exitosa)|Entrevista. El secretario de Defensa de la Federación de Estudiantes del Perú, Enrique Rodríguez, cuestiona Nueva Ley Universitaria, pues indica que no hay transparencia ni nada de lo que se ofreció al principio de este dictamen. “Pido tener un contacto con Verónika Mendoza, PPK, Julio Guzmán para saber cuales son sus propuestas para las universidades”, precisó. Durante la entrevista, se informó que según la Sunedu mañana vence el plazo para que los rectores, vicerectores y decanos que todavía persisten en mantenerse en sus cargos tengan que dejarlos.|30/12/2015|3963.33||2097||Enrique Rodriguez |Julio Guzmán Cáceres|Neutro|2015-12
Web|Andina|andina.com.pe|Susana Villarán anuncia que participará en las elecciones 2016|La exalcaldesa de Lima Susana Villarán anunció hoy que participará en las elecciones generales del 2016, luego de haber presentado esta semana su renuncia a las filas de Fuerza Social, partido con el que llegó a la alcaldía capitalina. (...) ""Lo he hecho hasta hoy con César Acuña, con PPK, con Alfredo Barnechea, con Ántero Flores-Aráoz, con Yehude Simon, con muchos líderes y lideresas de base de las izquierdas. Hoy lo haré con Julio Guzmán. Persistiré en ello"", agregó.|12/12/2015|98.6||0||Susana María del Carmen Villarán de la Puente|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Sacar la segunda vuelta - César Lévano|Pasar a la segunda vuelta en las elecciones presidenciales del 2016 es el sueño de candidatos como Pedro Pablo Kuczynski y César Acuña. Alan García y Alejandro Toledo están demasiado abajo en las encuestas como para aspirar a ese segundo round (...) ""Quizá en enero o febrero veamos a Julio Guzmán, Renzo Reggiardo o Verónika Mendoza entrar a la pelea por el segundo puesto"", manifestó Benavente. (...) El análisis de Benavente no toma en cuenta a Alfredo Barnechea, recién lanzado como candidato de Acción Popular, el partido de Fernando Belaunde, Más allá de inclinaciones personales, considero que Barnechea, hombre de centro, y Verónika Mendoza, candidata de los sectores progresistas, presentan las propuestas más sólidas y coherentes, con mayor sentido social.|29/12/2015|2330.2|244.16|0|2|Luis Benavente Gianella|Julio Guzmán Cáceres|Positivo|2015-12
Medio Impreso|Gestión|Gestión|Hay 11 millones de usuarios peruanos en Facebook en edad para votar|A casi cuatro meses de las elecciones, no será suficiente para los 18 candidatos recorrer diversos distritos y regiones del país o pintar las paredes con sus nombres. En la plataforma digital también se juegan los votos. “Existen 11 millones de peruanos en Facebook en edad de votar”, comenta Víctor Lozano, director de estrategia en Catalán Studio. Para Víctor Lozano, el candidato de Todos por el Perú, Julio Guzmán, es quien mejor gestionó el canal digital. Lozano y Linares coincidieron en que, técnicamente, los cinco primeros candidatos dan un uso adecuado a sus redes sociales. No obstante, no hay buena práctica de la comunicación en algunos casos. “Acuña es el candidato de la educación. PPK de la inversión. ¿Pero qué hay de Alan o Keiko?”, finalizó Lozano.|28/12/2015|8460.54|663.72|0|26|Víctor Lozano|Julio Guzmán Cáceres|Positivo|2015-12
Televisión|Willax|Redes y Poder |Entrevista al dirigente de Perú Posible, Luis Thais (Willax)|El dirigente de Perú Posible, Luis Thais señaló que no ha escuchado hablar sobre el candidato Julio Guzmán y negó que Perú Posible haya plagiado su plan de Gobierno. De otro lado, señaló que las encuestas reflejan las alianzas y los jales de los partidos. Luego resaltó los temas más importantes del plan de Gobierno de Perú Posible.|15/12/2015|9160||1145||Luis Thais Díaz|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|Por favor, desconectar - Beto Ortiz|Hoy, sin embargo, como me tocaba escribir, sucumbí a la tentación, rompí el ayuno y me metí a curiosear qué había pasado en mi país en tan prolongada ausencia. (...) Me encontré con que sujetos de la catadura del nefasto Popy Olivera, el matacabros Ricardo Belmont y el tirapiedra Goyo Santos inscribieron sus candidaturas presidenciales. Con que la reina de las malaguas Susana Villarán es ahora la vice de Urresti, con que la suprema arribista Anel Townsend logró trepar hasta vice de Acuña y la regia de regias, la tremenda jueza Carolina Lizárraga, es la nueva amiwi de Forever Alone Guzmán. (...) Ya se sabe que la Constitución establece que cualquier huevada puede postular, pero tampoco se maleen así, por mi madre-.Qué papelón. Que el siniestro ministro de Justicia del Cholo Sagrado, el inenarrable Olivera, la haya librado después de sus archiconocidas tropelías y conspiraciones contra Beatriz Merino, contra Cipriani y contra medio Perú, que hayan pasado piolaza sus nunca investigadas movidas “empresariales” cuando era embajador en España , vaya y pase.|27/12/2015|7873.74|748.68|0|11|Humberto Martín Ortiz Pajuelo|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Miss Universo: Todo es ""Armani"" - Pedro Canelo|No creo que las disculpas del cómico Steve Harvey, minutos después de convertir a la colombiana Adriana Gutiérrez en una reina breve por casi dos minutos. Mucho menos en ese repentino desliz al leer las tarjetas del jurado. Tampoco le creo al jurado. Armar escándalos para llamar la atención no es ’made in Perú’ ni mucho menos un recurso de reciente uso. Que no sorprenda ver más escándalos 'armani' no solo en la farándula sino en la misma política. Ya los candidatos presidenciales están avisados. No se sorprenda, lector, si vemos un desmayo de Susana Villarán, una caída del estrado de PPK, un olvido de discurso de Acuña o hasta una pelea casi marital entre Alan y Lourdes. Ya si Julio Guzmán salta como ’Zumba’, capaz sube al 5%. Pero no crea, todo es y será ’armani’. Es la fórmula ganadora.|24/12/2015|1733.88|270.29|0|20|Pedro Canelo|Julio Guzmán Cáceres|Neutro|2015-12
Web|Correo|diariocorreo.pe|2016: Un año de definiciones - Juan Carlos Valdivia|(...) Hay una vasta oferta electoral, dispersa, que debió consolidarse en una o dos propuestas. Pero cuando tenga que elegir su candidato, escoja entre aquellos que nos garanticen que no se desandará lo andado, que nos afirmen que los cambios que proponen son para consolidar el modelo económico y no para implantar uno diferente. Hay de donde escoger, desde PPK o Alan García, pasando por Keiko Fujimori, Julio Guzmán, Ántero Flórez, Alfredo Barnechea y quizá César Acuña.|30/12/2015|702.1||0||Juan Carlos Valdivia|Julio Guzmán Cáceres|Neutro|2015-12
Web|Perú 21|peru21.pe|Una foto de la carrera electoral - Sandro Venturo|(...) PPK debió comenzar su campaña mucho antes. Quiso guardar la sorpresa para el verano y fue sorprendido antes. Debió ganar tiempo, presentándose allí donde no lo conocen, en los sectores más pobres del campo y la ciudad. Es curioso, sin embargo, que el candidato más longevo atraiga a los jóvenes que buscan a un político con solvencia profesional y experiencia de gobierno. Pero ahora está claramente a la defensiva.|19/12/2015|1874.83||0||Sandro Venturo Schultz|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|Correo|Correo|2016: Un año de definiciones - Juan Carlos Valdivia|E l siglo XXI ha sido generoso con el Perú. A pesar de la crisis institucional que vivimos y de una sociedad en permanente cambio, la economía ha crecido, los negocios se han desarrollado y hemos retirado a más del 30% de la población de la pobreza. (...) Hay una vasta oferta electoral, dispersa, que debió consolidarse en una o dos propuestas. Pero cuando tenga que elegir su candidato, escoja entre aquellos que nos garanticen que no se desandará lo andado, que nos afirmen que los cambios que proponen son para consolidar el modelo económico y no para implantar uno diferente. Hay de donde escoger, desde PPK o Alan García, pasando por Keiko Fujimori, Julio Guzmán, Ántero Flórez, Alfredo Barnechea y quizá César Acuña.|30/12/2015|1233.75|129.24|0|11|Juan Carlos Valdivia|Julio Guzmán Cáceres|Neutro|2015-12
Medio Impreso|Perú 21|Perú 21|La danza de las alianzas - Alfredo Ferrero|El 12 de diciembre se cumplió el plazo para inscribir las alianzas. Se han constituido tres alianzas. (...) Acuña incorporó como aliados electorales a algunos movimientos regionales y Somos Perú (Andrade). El PPC (en crisis) viene coqueteando con el Apra hace tiempo: Alan y Lourdes bailando marinera y lanzándose piropos. (...) Varios van solos. Los que tienen opción de pasar a segunda vuelta son Keiko y PPK. (...) La izquierda deberá unificar si aspira a algo y Solidaridad Nacional va con UPP, tiene presencia política con Castañeda en Lima (30% del electorado). Urresti le va a dar calor a la campaña (...) Acción Popular (partido histórico), Renzo Reggiardo, Ántero Flores-Aráoz, Julio Guzmán, Ricardo Belmont, Yehude Simon y otros de izquierda corren riesgo de perder inscripción.|17/12/2015|1439.42|168.19|0|8|Alfredo Ferrero Diez-Canseco|Julio Guzmán Cáceres|Neutro|2015-12
